id,SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
E1307,Bucklands Beach North,Auckland-University,-999,18,-999,9,-999,-999,-999,27,24,-999,78,Bucklands Beach North,-36.86068628,174.9037907,Auckland-University,-36.85143057,174.76906469,12.030950534861116,,Waitakere,,Auckland,EDUCATION
E1310,Mangere Bridge,Auckland-University,-999,15,-999,9,-999,-999,-999,30,-999,-999,57,Mangere Bridge,-36.94356976,174.78854005,Auckland-University,-36.85143057,174.76906469,10.390748013885403,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1311,Oneroa East-Palm Beach,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,15,-999,15,Oneroa East-Palm Beach,-36.77927556,175.05218612,Auckland-University,-36.85143057,174.76906469,26.449550398740286,Auckland,Waitakere,Auckland,Auckland,EDUCATION
E1315,Mangere Mountain View,Auckland-University,-999,12,6,12,-999,-999,-999,18,-999,-999,48,Mangere Mountain View,-36.95251573,174.78585990000005,Auckland-University,-36.85143057,174.76906469,11.338932434542901,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1316,Surfdale,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,24,Surfdale,-36.79613493,175.02985004,Auckland-University,-36.85143057,174.76906469,24.012921337476158,Auckland,Waitakere,Auckland,Auckland,EDUCATION
E1317,Half Moon Bay West,Auckland-University,-999,15,-999,-999,-999,-999,-999,30,18,-999,69,Half Moon Bay West,-36.88602382,174.89665015,Auckland-University,-36.85143057,174.76906469,11.983780903775893,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1318,Eastern Beach,Auckland-University,-999,12,-999,6,-999,-999,-999,39,18,-999,78,Eastern Beach,-36.87674433,174.91349074,Auckland-University,-36.85143057,174.76906469,13.153236354511213,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1319,Sunnyhills West-Pakuranga North,Auckland-University,-999,18,-999,18,-999,-999,-999,48,-999,-999,90,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,Auckland-University,-36.85143057,174.76906469,11.191079654870343,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1320,Favona North,Auckland-University,-999,9,-999,12,-999,-999,-999,15,-999,-999,36,Favona North,-36.94920111,174.80895608,Auckland-University,-36.85143057,174.76906469,11.435636447835483,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1321,Bucklands Beach Central,Auckland-University,-999,6,-999,9,-999,-999,-999,33,21,-999,72,Bucklands Beach Central,-36.88001336,174.9076561,Auckland-University,-36.85143057,174.76906469,12.732264537182395,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1322,Farm Cove,Auckland-University,-999,9,-999,21,-999,-999,-999,42,-999,-999,75,Farm Cove,-36.89546599,174.88380665,Auckland-University,-36.85143057,174.76906469,11.320272645785202,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1323,Mangere North,Auckland-University,-999,-999,-999,6,-999,-999,-999,12,-999,-999,27,Mangere North,-36.95922768,174.7950367,Auckland-University,-36.85143057,174.76906469,12.206916577289045,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1324,Favona West,Auckland-University,-999,9,-999,15,-999,-999,-999,15,-999,-999,39,Favona West,-36.95592834,174.80011155,Auckland-University,-36.85143057,174.76906469,11.943048754066947,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1325,Ostend,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,18,-999,18,Ostend,-36.79263832,175.05220466,Auckland-University,-36.85143057,174.76906469,26.036816218688504,Auckland,Waitakere,Auckland,Auckland,EDUCATION
E1326,Half Moon Bay North East,Auckland-University,-999,21,-999,6,-999,-999,-999,30,12,-999,75,Half Moon Bay North East,-36.88645568,174.90494659,Auckland-University,-36.85143057,174.76906469,12.699580662946074,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1327,Mangere West,Auckland-University,-999,6,-999,21,-999,-999,-999,12,-999,-999,45,Mangere West,-36.96564384,174.79001448,Auckland-University,-36.85143057,174.76906469,12.835805302580777,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1328,Pakuranga West,Auckland-University,-999,9,9,12,-999,-999,-999,30,-999,-999,60,Pakuranga West,-36.91819021,174.86882676,Auckland-University,-36.85143057,174.76906469,11.568516907479005,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1329,Mount Wellington South West,Auckland-University,-999,24,-999,12,-999,-999,-999,21,-999,-999,57,Mount Wellington South West,-36.93113094,174.8459642,Auckland-University,-36.85143057,174.76906469,11.194126630374427,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E1330,Sunnyhills East,Auckland-University,-999,12,-999,9,-999,-999,-999,69,-999,-999,96,Sunnyhills East,-36.90137998,174.89140685,Auckland-University,-36.85143057,174.76906469,12.2175727020333,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1331,Half Moon Bay South East,Auckland-University,-999,12,-999,-999,-999,-999,-999,72,-999,-999,99,Half Moon Bay South East,-36.89466587,174.90252487,Auckland-University,-36.85143057,174.76906469,12.808084133761033,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1332,Favona East,Auckland-University,-999,18,-999,21,-999,-999,-999,21,-999,-999,66,Favona East,-36.95588747,174.81087863,Auckland-University,-36.85143057,174.76906469,12.195621850261107,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1333,Mount Wellington South East,Auckland-University,-999,6,-999,9,-999,-999,-999,18,-999,-999,36,Mount Wellington South East,-36.92699118,174.85544369,Auckland-University,-36.85143057,174.76906469,11.384449790317655,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E1334,Bucklands Beach South,Auckland-University,-999,27,-999,15,-999,-999,-999,87,12,-999,153,Bucklands Beach South,-36.88980813,174.91318756,Auckland-University,-36.85143057,174.76906469,13.512027164267867,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1335,Pakuranga Central,Auckland-University,-999,18,-999,9,-999,-999,-999,42,-999,-999,75,Pakuranga Central,-36.91470511,174.87781101,Auckland-University,-36.85143057,174.76906469,11.960327344154036,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1336,Awhitu,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Awhitu,-37.14989636,174.63216856,Auckland-University,-36.85143057,174.76906469,35.34435598569309,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E1337,Harania North,Auckland-University,-999,12,-999,30,-999,-999,-999,18,-999,-999,66,Harania North,-36.96170937,174.8102543,Auckland-University,-36.85143057,174.76906469,12.79765394998707,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1338,Otahuhu Central,Auckland-University,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,15,Otahuhu Central,-36.94175556,174.83604598,Auckland-University,-36.85143057,174.76906469,11.677029607860687,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E1339,Mangere Central,Auckland-University,-999,15,-999,6,-999,-999,-999,9,-999,-999,36,Mangere Central,-36.97101355,174.79882139,Auckland-University,-36.85143057,174.76906469,13.557653407962349,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1340,Otahuhu North,Auckland-University,-999,-999,6,18,-999,-999,-999,9,-999,-999,39,Otahuhu North,-36.93828521,174.84722011,Auckland-University,-36.85143057,174.76906469,11.89861780859758,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E1341,Howick West,Auckland-University,-999,30,-999,6,-999,-999,-999,66,-999,-999,117,Howick West,-36.89320364,174.91979511,Auckland-University,-36.85143057,174.76906469,14.189729925555053,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1342,Pakuranga Heights North West,Auckland-University,-999,9,-999,12,-999,-999,-999,30,-999,-999,54,Pakuranga Heights North West,-36.91160179,174.88861633,Auckland-University,-36.85143057,174.76906469,12.56308326324734,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1343,Mellons Bay,Auckland-University,-999,36,-999,9,-999,-999,-999,72,18,-999,144,Mellons Bay,-36.88715946,174.93040248,Auckland-University,-36.85143057,174.76906469,14.891793070682638,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1344,Pakuranga Heights East,Auckland-University,-999,15,-999,12,-999,-999,-999,57,-999,-999,87,Pakuranga Heights East,-36.90862754,174.89903753,Auckland-University,-36.85143057,174.76906469,13.194346402648527,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1345,Sutton Park,Auckland-University,-999,9,-999,21,-999,-999,-999,-999,-999,-999,36,Sutton Park,-36.95872645,174.82205607,Auckland-University,-36.85143057,174.76906469,12.827444096451854,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1346,Otahuhu East,Auckland-University,-999,9,-999,15,-999,-999,-999,6,-999,-999,36,Otahuhu East,-36.93272301,174.86266819999997,Auckland-University,-36.85143057,174.76906469,12.28824005966443,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1347,Mangere South,Auckland-University,-999,6,9,18,-999,-999,-999,12,-999,-999,48,Mangere South,-36.97875887,174.79514489,Auckland-University,-36.85143057,174.76906469,14.346857688454616,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1348,Onetangi,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,12,Onetangi,-36.79584373,175.07839806,Auckland-University,-36.85143057,174.76906469,28.218929613998352,Auckland,Waitakere,Auckland,Auckland,EDUCATION
E1349,Harania South,Auckland-University,-999,6,-999,18,-999,-999,-999,9,-999,-999,39,Harania South,-36.96750095,174.81463304,Auckland-University,-36.85143057,174.76906469,13.5274003456284,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1350,Highland Park (Auckland),Auckland-University,-999,18,-999,9,-999,-999,-999,81,-999,-999,120,Highland Park (Auckland),-36.90473104,174.90937089,Auckland-University,-36.85143057,174.76906469,13.8155690143905,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1351,Otahuhu South West,Auckland-University,-999,12,-999,27,-999,-999,-999,-999,-999,-999,45,Otahuhu South West,-36.95216719,174.84005503,Auckland-University,-36.85143057,174.76906469,12.857582511967495,Waitakere,Waitakere,Auckland,Auckland,EDUCATION
E1352,Pakuranga Heights South West,Auckland-University,-999,21,-999,6,-999,-999,-999,30,-999,-999,63,Pakuranga Heights South West,-36.9198535,174.88678719,Auckland-University,-36.85143057,174.76906469,12.942407797312793,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1353,Mangere Mascot,Auckland-University,-999,9,-999,15,-999,-999,-999,12,-999,-999,42,Mangere Mascot,-36.97328531,174.80945421,Auckland-University,-36.85143057,174.76906469,14.01737918630871,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1354,Waiheke East,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,12,Waiheke East,-36.79798055,175.12796937,Auckland-University,-36.85143057,174.76906469,32.49372812952238,Auckland,Waitakere,Auckland,Auckland,EDUCATION
E1355,Massey Road West,Auckland-University,-999,-999,-999,42,-999,-999,-999,9,-999,-999,51,Massey Road West,-36.96532836,174.82444816,Auckland-University,-36.85143057,174.76906469,13.588464565958292,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1356,Otahuhu South,Auckland-University,-999,9,-999,30,-999,-999,-999,15,-999,-999,54,Otahuhu South,-36.94719396,174.84996655,Auckland-University,-36.85143057,174.76906469,12.85072256799415,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1357,Howick Central,Auckland-University,-999,15,-999,-999,-999,-999,-999,42,-999,-999,60,Howick Central,-36.89922262,174.92368474,Auckland-University,-36.85143057,174.76906469,14.74438433120767,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1358,Massey Road North,Auckland-University,-999,15,-999,21,-999,-999,-999,-999,-999,-999,42,Massey Road North,-36.96400152,174.83260412,Auckland-University,-36.85143057,174.76906469,13.73313777878054,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1359,Botany Downs West,Auckland-University,-999,18,-999,12,-999,-999,-999,39,-999,-999,69,Botany Downs West,-36.90954846,174.91414564,Auckland-University,-36.85143057,174.76906469,14.431789143961964,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1360,Howick East,Auckland-University,-999,12,-999,-999,-999,-999,-999,42,-999,-999,63,Howick East,-36.90088621,174.930388,Auckland-University,-36.85143057,174.76906469,15.3671461375129,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1361,Burswood,Auckland-University,-999,9,-999,-999,-999,-999,-999,18,-999,-999,30,Burswood,-36.92248095,174.89743987,Auckland-University,-36.85143057,174.76906469,13.884128318286846,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1362,Massey Road South,Auckland-University,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,18,Massey Road South,-36.97185419,174.8222655,Auckland-University,-36.85143057,174.76906469,14.201327045748837,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1363,Mangere South East,Auckland-University,-999,18,-999,24,-999,-999,-999,15,-999,-999,66,Mangere South East,-36.98695925,174.82743938,Auckland-University,-36.85143057,174.76906469,15.938570709197053,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1364,Botany Downs East,Auckland-University,-999,12,-999,6,-999,-999,-999,21,-999,-999,48,Botany Downs East,-36.91003877,174.92177547,Auckland-University,-36.85143057,174.76906469,15.065108068031016,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1365,Grange,Auckland-University,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,24,Grange,-36.96377055,174.84941695,Auckland-University,-36.85143057,174.76906469,14.390332869071408,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1366,Golflands,Auckland-University,-999,12,-999,-999,-999,-999,-999,33,-999,-999,57,Golflands,-36.92144309,174.90781082,Auckland-University,-36.85143057,174.76906469,14.590166061517145,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1367,Aorere North,Auckland-University,-999,6,-999,6,-999,-999,-999,-999,-999,-999,18,Aorere North,-36.97359119,174.82668701,Auckland-University,-36.85143057,174.76906469,14.517585083524327,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1368,Mangere East,Auckland-University,-999,15,-999,45,-999,-999,-999,-999,-999,-999,63,Mangere East,-36.96930074,174.8391719,Auckland-University,-36.85143057,174.76906469,14.513239998061366,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1369,Cockle Bay,Auckland-University,-999,21,-999,9,-999,-999,-999,63,-999,-999,96,Cockle Bay,-36.89765568,174.94328238,Auckland-University,-36.85143057,174.76906469,16.326938665556487,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1370,Otara West,Auckland-University,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,15,Otara West,-36.95591017,174.86534764,Auckland-University,-36.85143057,174.76906469,14.431283226247285,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1371,Aorere Central,Auckland-University,-999,9,-999,12,-999,-999,-999,-999,-999,-999,24,Aorere Central,-36.97679381,174.83033475,Auckland-University,-36.85143057,174.76906469,14.96624667430948,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1372,Northpark North,Auckland-University,-999,21,-999,6,-999,-999,-999,45,-999,-999,78,Northpark North,-36.91724964,174.92247912,Auckland-University,-36.85143057,174.76906469,15.483460680686793,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1373,Somerville,Auckland-University,-999,33,-999,9,-999,6,-999,87,-999,-999,141,Somerville,-36.91234246,174.93394109,Auckland-University,-36.85143057,174.76906469,16.15302720106825,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1374,Northpark South,Auckland-University,-999,21,-999,-999,-999,-999,-999,33,-999,-999,63,Northpark South,-36.9227022,174.91641035,Auckland-University,-36.85143057,174.76906469,15.314358382996454,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1375,Papatoetoe North,Auckland-University,-999,9,-999,60,-999,-999,-999,6,-999,-999,87,Papatoetoe North,-36.97093119,174.8493612,Auckland-University,-36.85143057,174.76906469,15.084177709759786,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1376,Dingwall,Auckland-University,-999,15,-999,42,-999,-999,-999,-999,-999,-999,63,Dingwall,-36.96337293,174.86069682,Auckland-University,-36.85143057,174.76906469,14.876674432116813,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1377,Aorere South,Auckland-University,-999,9,-999,42,-999,-999,-999,-999,-999,-999,63,Aorere South,-36.98140868,174.83755849,Auckland-University,-36.85143057,174.76906469,15.68327246936887,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1378,Shelly Park,Auckland-University,-999,24,-999,-999,-999,-999,-999,36,6,-999,72,Shelly Park,-36.90830816,174.94645122,Auckland-University,-36.85143057,174.76906469,16.997925974964613,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1379,Otara Central,Auckland-University,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,15,Otara Central,-36.95593456,174.87677994,Auckland-University,-36.85143057,174.76906469,15.058665727517793,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1380,Huntington Park,Auckland-University,-999,9,-999,-999,-999,-999,-999,33,-999,-999,48,Huntington Park,-36.93387117,174.90699061,Auckland-University,-36.85143057,174.76906469,15.312744355870313,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1381,Botany North,Auckland-University,-999,21,-999,12,-999,-999,-999,45,-999,-999,90,Botany North,-36.92502363,174.92612028,Auckland-University,-36.85143057,174.76906469,16.188272956913064,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1382,Papatoetoe West,Auckland-University,-999,15,-999,54,-999,-999,-999,-999,-999,-999,75,Papatoetoe West,-36.98008106,174.84650545,Auckland-University,-36.85143057,174.76906469,15.875762214429605,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1383,Papatoetoe Central,Auckland-University,-999,12,-999,66,-999,-999,6,-999,-999,-999,87,Papatoetoe Central,-36.97461746,174.85800659,Auckland-University,-36.85143057,174.76906469,15.816324406828006,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1384,Sunkist Bay,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,42,Sunkist Bay,-36.88262674,174.99783159,Auckland-University,-36.85143057,174.76906469,20.644453488025032,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1385,Otara East,Auckland-University,-999,9,-999,12,-999,-999,-999,-999,-999,-999,24,Otara East,-36.95494224,174.88625064,Auckland-University,-36.85143057,174.76906469,15.525865159627195,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1386,Redcastle,Auckland-University,-999,18,-999,-999,-999,-999,-999,24,-999,-999,54,Redcastle,-36.94313907,174.90527124,Auckland-University,-36.85143057,174.76906469,15.833216314494724,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1387,Botany East,Auckland-University,-999,15,-999,6,-999,-999,-999,39,-999,-999,66,Botany East,-36.93221968,174.92259922,Auckland-University,-36.85143057,174.76906469,16.34407848040102,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1388,Botany South,Auckland-University,-999,24,-999,-999,-999,-999,-999,51,-999,-999,87,Botany South,-36.9385812,174.91414624,Auckland-University,-36.85143057,174.76906469,16.135723551956712,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1389,Manukau Central,Auckland-University,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Manukau Central,-36.99138991,174.86947528,Auckland-University,-36.85143057,174.76906469,17.940868697370504,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1390,Papatoetoe East,Auckland-University,-999,15,-999,33,-999,-999,6,9,-999,-999,69,Papatoetoe East,-36.97237736,174.87353637,Auckland-University,-36.85143057,174.76906469,16.344371027535836,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1391,Otara South,Auckland-University,-999,9,-999,9,-999,-999,-999,-999,-999,-999,27,Otara South,-36.96833434,174.87640961,Auckland-University,-36.85143057,174.76906469,16.126499729449122,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1392,Ferguson,Auckland-University,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,30,Ferguson,-36.966167,174.88252157,Auckland-University,-36.85143057,174.76906469,16.264296409439222,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1393,Papatoetoe South West,Auckland-University,-999,12,-999,42,-999,-999,-999,-999,-999,-999,57,Papatoetoe South West,-36.98945511,174.84681066,Auckland-University,-36.85143057,174.76906469,16.83202051752879,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E1394,Dannemora North,Auckland-University,-999,27,-999,9,-999,-999,-999,69,-999,-999,111,Dannemora North,-36.94584124,174.91221484,Auckland-University,-36.85143057,174.76906469,16.499751069720055,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1395,Papatoetoe South,Auckland-University,-999,18,-999,33,-999,-999,9,-999,-999,-999,63,Papatoetoe South,-36.97749183,174.86726543,Auckland-University,-36.85143057,174.76906469,16.513849997225133,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1396,East Tamaki Heights,Auckland-University,-999,27,9,6,-999,-999,-999,63,-999,-999,105,East Tamaki Heights,-36.9417869,174.92247188,Auckland-University,-36.85143057,174.76906469,16.942301763517236,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1397,Te Puru,Auckland-University,-999,9,-999,-999,-999,-999,-999,-999,33,-999,48,Te Puru,-36.89631822,175.00316112,Auckland-University,-36.85143057,174.76906469,21.41302383691349,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1398,Puhinui North,Auckland-University,-999,9,-999,27,-999,-999,-999,-999,-999,-999,45,Puhinui North,-36.98354464,174.86235623,Auckland-University,-36.85143057,174.76906469,16.869885892569187,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1399,Dannemora South,Auckland-University,-999,27,6,-999,-999,-999,-999,51,-999,-999,90,Dannemora South,-36.95210786,174.90970489,Auckland-University,-36.85143057,174.76906469,16.784294069569043,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1400,Puhinui South,Auckland-University,-999,6,-999,18,-999,-999,-999,-999,-999,-999,27,Puhinui South,-36.98905465,174.85892926,Auckland-University,-36.85143057,174.76906469,17.262802568761607,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1401,Rongomai West,Auckland-University,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,15,Rongomai West,-36.97393225,174.88932555,Auckland-University,-36.85143057,174.76906469,17.316585793075244,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1402,Baverstock,Auckland-University,-999,39,-999,12,-999,-999,-999,51,-999,-999,111,Baverstock,-36.95525862,174.91670173,Auckland-University,-36.85143057,174.76906469,17.481992299315756,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1403,Puhinui East,Auckland-University,-999,12,-999,24,-999,-999,-999,-999,-999,-999,48,Puhinui East,-36.98223841,174.87178448,Auckland-University,-36.85143057,174.76906469,17.174217470801874,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1404,Turanga,Auckland-University,-999,30,-999,9,-999,-999,-999,15,12,-999,75,Turanga,-36.96408816,174.98854671,Auckland-University,-36.85143057,174.76906469,23.18925751746635,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1405,Rongomai East,Auckland-University,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,21,Rongomai East,-36.97278636,174.89431555,Auckland-University,-36.85143057,174.76906469,17.49555850731561,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1406,Ormiston North,Auckland-University,-999,15,-999,6,-999,-999,-999,24,-999,-999,48,Ormiston North,-36.96413048,174.91309841,Auckland-University,-36.85143057,174.76906469,17.917688789534413,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1407,Maraetai,Auckland-University,-999,6,-999,-999,-999,-999,-999,-999,27,-999,36,Maraetai,-36.88774867,175.03797111,Auckland-University,-36.85143057,174.76906469,24.2594017527498,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1408,Chapel Downs,Auckland-University,-999,15,-999,21,-999,-999,-999,21,-999,-999,63,Chapel Downs,-36.97187248,174.90214003,Auckland-University,-36.85143057,174.76906469,17.87011392685417,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1409,Clover Park North,Auckland-University,-999,9,-999,18,-999,-999,6,-999,-999,-999,39,Clover Park North,-36.97956376,174.89311669,Auckland-University,-36.85143057,174.76906469,18.017434129049047,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1410,Mission Heights North,Auckland-University,-999,27,12,15,-999,-999,-999,33,-999,-999,87,Mission Heights North,-36.95819159,174.93091114,Auckland-University,-36.85143057,174.76906469,18.65521742902972,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1411,Clover Park South,Auckland-University,-999,15,-999,33,-999,-999,12,-999,-999,-999,66,Clover Park South,-36.98563252,174.89012173,Auckland-University,-36.85143057,174.76906469,18.398403533574907,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1412,Donegal Park,Auckland-University,-999,18,-999,18,-999,-999,-999,9,-999,-999,48,Donegal Park,-36.97749254,174.90785629,Auckland-University,-36.85143057,174.76906469,18.674659904084724,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1413,Ormiston South,Auckland-University,-999,51,-999,27,-999,-999,6,48,-999,-999,138,Ormiston South,-36.97596797,174.9175859,Auckland-University,-36.85143057,174.76906469,19.134196566518646,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1414,Mission Heights South,Auckland-University,-999,18,6,12,-999,-999,-999,33,-999,-999,72,Mission Heights South,-36.96503986,174.9321751,Auckland-University,-36.85143057,174.76906469,19.232917607297694,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1415,Hilltop (Auckland),Auckland-University,-999,18,-999,27,-999,-999,6,12,-999,-999,69,Hilltop (Auckland),-36.98571899,174.9077134,Auckland-University,-36.85143057,174.76906469,19.362193963273693,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1416,Wiri East,Auckland-University,-999,9,-999,15,-999,-999,-999,-999,-999,-999,39,Wiri East,-36.99903763,174.88709031,Auckland-University,-36.85143057,174.76906469,19.47979634244695,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E1417,Goodwood Heights,Auckland-University,-999,21,-999,51,-999,-999,9,6,-999,-999,93,Goodwood Heights,-36.99421746,174.89732834,Auckland-University,-36.85143057,174.76906469,19.547071123385773,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E1418,Ormiston East,Auckland-University,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,18,Ormiston East,-36.98204749,174.93107925,Auckland-University,-36.85143057,174.76906469,20.454828773359424,Manukau,Waitakere,Auckland,Auckland,EDUCATION
E1419,Clendon Park North,Auckland-University,-999,9,-999,18,-999,-999,-999,-999,-999,-999,33,Clendon Park North,-37.02445325,174.8600384,Auckland-University,-36.85143057,174.76906469,20.86918038090755,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E1420,Burbank,Auckland-University,-999,6,-999,12,-999,-999,6,-999,-999,-999,30,Burbank,-37.02139033,174.86798825,Auckland-University,-36.85143057,174.76906469,20.843741844278124,Franklin,Waitakere,Auckland,Auckland,EDUCATION
E1421,Tuscany Heights,Auckland-University,-999,18,-999,15,-999,-999,-999,6,-999,-999,42,Tuscany Heights,-36.97921496,174.95509968,Auckland-University,-36.85143057,174.76906469,21.804483805053202,Manukau,Waitakere,Auckland,Auckland,EDUCATION
