id,SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
E13747,Parewanui,Kimbolton North,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,24,Parewanui,-40.17938557,175.28477582,Kimbolton North,-40.2074565,175.58214784,25.450448311984612,Rangitikei,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13748,Marton South,Kimbolton North,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,18,Marton South,-40.08428893,175.38541594,Kimbolton North,-40.2074565,175.58214784,21.614543790839104,Rangitikei,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13749,Bulls,Kimbolton North,-999,-999,-999,-999,-999,-999,36,6,-999,-999,48,Bulls,-40.17938877,175.3825101,Kimbolton North,-40.2074565,175.58214784,17.241745653354947,Rangitikei,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13750,Kiwitea,Kimbolton North,-999,-999,-999,-999,-999,6,42,-999,-999,-999,54,Kiwitea,-40.00817686,175.69603871,Kimbolton North,-40.2074565,175.58214784,24.183318305663274,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13751,Tokorangi,Kimbolton North,-999,6,30,-999,-999,-999,51,-999,-999,-999,99,Tokorangi,-40.12383342,175.549708,Kimbolton North,-40.2074565,175.58214784,9.698442820101882,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13752,Ohakea-Sanson,Kimbolton North,-999,-999,-999,-999,-999,-999,33,-999,-999,-999,39,Ohakea-Sanson,-40.21459412,175.39491461,Kimbolton North,-40.2074565,175.58214784,15.918971778793928,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13753,Oroua Downs,Kimbolton North,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Oroua Downs,-40.32828797,175.2906718,Kimbolton North,-40.2074565,175.58214784,28.144449528499603,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13754,Awahuri,Kimbolton North,-999,-999,15,-999,-999,-999,21,-999,-999,-999,39,Awahuri,-40.24996829,175.47223109,Kimbolton North,-40.2074565,175.58214784,10.460334633855057,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13755,Pohangina-Apiti,Kimbolton North,-999,-999,6,-999,-999,-999,21,-999,-999,-999,33,Pohangina-Apiti,-40.07201708,175.91250803,Kimbolton North,-40.2074565,175.58214784,31.86586480648688,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13757,Taikorea,Kimbolton North,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,18,Taikorea,-40.35854632,175.39433243,Kimbolton North,-40.2074565,175.58214784,23.15321851135665,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13759,Sandon,Kimbolton North,-999,-999,45,-999,6,9,-999,-999,-999,-999,66,Sandon,-40.22623004,175.54609153,Kimbolton North,-40.2074565,175.58214784,3.705481717668862,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13763,Feilding Central,Kimbolton North,-999,-999,9,-999,-999,12,-999,-999,-999,-999,21,Feilding Central,-40.23865803,175.58114321,Kimbolton North,-40.2074565,175.58214784,3.4705001381762752,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13765,Kauwhata,Kimbolton North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Kauwhata,-40.37673467,175.4759989,Kimbolton North,-40.2074565,175.58214784,20.86514678297616,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13766,Taonui,Kimbolton North,-999,-999,-999,-999,-999,-999,30,-999,-999,-999,39,Taonui,-40.23630115,175.69344838,Kimbolton North,-40.2074565,175.58214784,9.979212133556457,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13767,Whakarongo,Kimbolton North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Whakarongo,-40.31079696,175.69110134,Kimbolton North,-40.2074565,175.58214784,14.748505568719622,Palmerston North,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13768,Ashhurst,Kimbolton North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Ashhurst,-40.29115251,175.75860165,Kimbolton North,-40.2074565,175.58214784,17.631605933875132,Palmerston North,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13769,Owhanga,Kimbolton North,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,9,Owhanga,-40.51321329,176.31039241,Kimbolton North,-40.2074565,175.58214784,70.44980341127182,Tararua,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13770,Tangiwai,Raetihi,-999,-999,21,-999,-999,-999,21,-999,-999,6,54,Tangiwai,-39.36236325,175.16766499,Raetihi,-39.42926305,175.27603962,11.918933928166703,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13772,Ohakune,Raetihi,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Ohakune,-39.41156448,175.41465037,Raetihi,-39.42926305,175.27603962,12.068055566866354,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13773,Tangiwai,Ohakune,-999,-999,48,-999,-999,-999,54,-999,-999,-999,111,Tangiwai,-39.36236325,175.16766499,Ohakune,-39.41156448,175.41465037,21.919663649799595,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13774,Raetihi,Ohakune,-999,-999,-999,-999,-999,-999,33,-999,-999,-999,42,Raetihi,-39.42926305,175.27603962,Ohakune,-39.41156448,175.41465037,12.068055566866354,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13776,Waiouru,Ohakune,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,Waiouru,-39.46984453,175.67763799,Ohakune,-39.41156448,175.41465037,23.49515592321593,Ruapehu,Ruapehu,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13778,Waiouru,Taihape,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,12,Waiouru,-39.46984453,175.67763799,Taihape,-39.67806733,175.79677339,25.304955086520682,Ruapehu,Rangitikei,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13779,Mokai Patea,Taihape,-999,-999,48,-999,-999,-999,48,-999,-999,-999,99,Mokai Patea,-39.59566818,175.89442958,Taihape,-39.67806733,175.79677339,12.404817585697634,Rangitikei,Rangitikei,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13782,Titoki,Upper Whanganui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Titoki,-39.93592026,175.00997642,Upper Whanganui,-39.70091534,175.16952733,29.470879204282927,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13783,Whanganui East-Williams Domain,Upper Whanganui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Whanganui East-Williams Domain,-39.91385177,175.06149866,Upper Whanganui,-39.70091534,175.16952733,25.412082403336573,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13784,Gonville West,Upper Whanganui,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Gonville West,-39.94273365,175.01822847,Upper Whanganui,-39.70091534,175.16952733,29.83243807621423,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13785,Upper Whanganui,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Upper Whanganui,-39.70091534,175.16952733,Kaitoke-Fordell,-39.94185467,175.15622153,26.81531935690959,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13786,Castlecliff West,Kaitoke-Fordell,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Castlecliff West,-39.92973815,174.97717523,Kaitoke-Fordell,-39.94185467,175.15622153,15.324876583031275,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13787,Castlecliff East,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Castlecliff East,-39.93653060000001,174.99269163,Kaitoke-Fordell,-39.94185467,175.15622153,13.954476954664376,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13788,Titoki,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Titoki,-39.93592026,175.00997642,Kaitoke-Fordell,-39.94185467,175.15622153,12.485785991406882,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13789,Springvale East,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Springvale East,-39.92557706,175.02322505,Kaitoke-Fordell,-39.94185467,175.15622153,11.483205219319188,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13790,Upper Aramoho,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Upper Aramoho,-39.89595181,175.06983054,Kaitoke-Fordell,-39.94185467,175.15622153,8.962874552968122,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13791,Laird Park,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Laird Park,-39.91964278,175.04579452,Kaitoke-Fordell,-39.94185467,175.15622153,9.734278781474668,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13792,Wembley Park,Kaitoke-Fordell,-999,6,-999,-999,-999,-999,12,-999,-999,-999,24,Wembley Park,-39.90764024,175.06400242,Kaitoke-Fordell,-39.94185467,175.15622153,8.73583856075476,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13793,Whanganui East-Williams Domain,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,Whanganui East-Williams Domain,-39.91385177,175.06149866,Kaitoke-Fordell,-39.94185467,175.15622153,8.656451087683038,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13794,Gonville West,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Gonville West,-39.94273365,175.01822847,Kaitoke-Fordell,-39.94185467,175.15622153,11.764616600079913,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13795,Gonville North,Kaitoke-Fordell,-999,9,6,-999,-999,-999,-999,-999,-999,-999,15,Gonville North,-39.93848551,175.02900874,Kaitoke-Fordell,-39.94185467,175.15622153,10.851974297819666,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13796,Cornmarket,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Cornmarket,-39.92629435,175.05079129,Kaitoke-Fordell,-39.94185467,175.15622153,9.154239774348381,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13797,Whanganui East-Riverlands,Kaitoke-Fordell,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,18,Whanganui East-Riverlands,-39.92181181,175.06127975,Kaitoke-Fordell,-39.94185467,175.15622153,8.396411799401466,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13799,Gonville South,Kaitoke-Fordell,-999,-999,9,-999,-999,-999,6,-999,-999,-999,21,Gonville South,-39.94790734,175.03400175,Kaitoke-Fordell,-39.94185467,175.15622153,10.440824757047091,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13800,Bastia-Durie Hill,Kaitoke-Fordell,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Bastia-Durie Hill,-39.93438728,175.06596965,Kaitoke-Fordell,-39.94185467,175.15622153,7.7393116156642945,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13801,Putiki,Kaitoke-Fordell,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,24,Putiki,-39.95056973,175.04998521,Kaitoke-Fordell,-39.94185467,175.15622153,9.108060491972754,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13802,Turakina,Kaitoke-Fordell,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,Turakina,-40.0113956,175.25773896,Kaitoke-Fordell,-39.94185467,175.15622153,11.602572930774945,Rangitikei,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13803,Mowhanau,Springvale North,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Mowhanau,-39.84344675,174.90288293,Springvale North,-39.92096132,175.01677450000003,12.989653350189904,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13810,Gonville South,Springvale North,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Gonville South,-39.94790734,175.03400175,Springvale North,-39.92096132,175.01677450000003,3.3369205342651305,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13811,Mowhanau,Laird Park,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Mowhanau,-39.84344675,174.90288293,Laird Park,-39.91964278,175.04579452,14.848802157440307,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13812,Brunswick-Papaiti,Laird Park,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Brunswick-Papaiti,-39.87675408,175.02918802,Laird Park,-39.91964278,175.04579452,4.974969460279371,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13817,Upper Aramoho,Laird Park,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27,Upper Aramoho,-39.89595181,175.06983054,Laird Park,-39.91964278,175.04579452,3.3380772460697936,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13823,Gonville South,Laird Park,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Gonville South,-39.94790734,175.03400175,Laird Park,-39.91964278,175.04579452,3.2997980243359817,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13825,Mowhanau,Brunswick-Papaiti,-999,-999,21,-999,-999,-999,6,-999,-999,-999,27,Mowhanau,-39.84344675,174.90288293,Brunswick-Papaiti,-39.87675408,175.02918802,11.399139856372145,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13827,Castlecliff West,Brunswick-Papaiti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Castlecliff West,-39.92973815,174.97717523,Brunswick-Papaiti,-39.87675408,175.02918802,7.375302193667758,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13828,Otamatea (Whanganui District),Brunswick-Papaiti,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Otamatea (Whanganui District),-39.90577525,175.02190613,Brunswick-Papaiti,-39.87675408,175.02918802,3.2862649232468306,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13829,Castlecliff East,Brunswick-Papaiti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Castlecliff East,-39.93653060000001,174.99269163,Brunswick-Papaiti,-39.87675408,175.02918802,7.339716435271051,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13830,Lower Aramoho,Brunswick-Papaiti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Lower Aramoho,-39.90451924,175.05309598,Brunswick-Papaiti,-39.87675408,175.02918802,3.700304658996577,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13831,St Johns Hill East,Brunswick-Papaiti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,St Johns Hill East,-39.91309776,175.03958323,Brunswick-Papaiti,-39.87675408,175.02918802,4.137393639839115,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13832,St Johns Hill West,Brunswick-Papaiti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,St Johns Hill West,-39.92023434,175.030642,Brunswick-Papaiti,-39.87675408,175.02918802,4.836375082514689,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13833,Titoki,Brunswick-Papaiti,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,Titoki,-39.93592026,175.00997642,Brunswick-Papaiti,-39.87675408,175.02918802,6.779990740070089,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13834,Springvale West,Brunswick-Papaiti,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,30,Springvale West,-39.92948142,175.01753635,Brunswick-Papaiti,-39.87675408,175.02918802,5.946658975586168,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13835,Springvale East,Brunswick-Papaiti,-999,-999,24,-999,6,-999,-999,-999,-999,-999,33,Springvale East,-39.92557706,175.02322505,Brunswick-Papaiti,-39.87675408,175.02918802,5.452645321817732,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13836,College Estate,Brunswick-Papaiti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,College Estate,-39.9305007,175.03470499,Brunswick-Papaiti,-39.87675408,175.02918802,5.9948511842569365,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13837,Gonville West,Brunswick-Papaiti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Gonville West,-39.94273365,175.01822847,Brunswick-Papaiti,-39.87675408,175.02918802,7.395904148418218,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13838,Gonville North,Brunswick-Papaiti,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Gonville North,-39.93848551,175.02900874,Brunswick-Papaiti,-39.87675408,175.02918802,6.864238863578696,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13839,Whanganui East-Riverlands,Brunswick-Papaiti,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Whanganui East-Riverlands,-39.92181181,175.06127975,Brunswick-Papaiti,-39.87675408,175.02918802,5.709336097489199,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13840,Kaitoke-Fordell,Brunswick-Papaiti,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Kaitoke-Fordell,-39.94185467,175.15622153,Brunswick-Papaiti,-39.87675408,175.02918802,13.030751578992016,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13841,Gonville South,Brunswick-Papaiti,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Gonville South,-39.94790734,175.03400175,Brunswick-Papaiti,-39.87675408,175.02918802,7.922526700872787,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13842,Springvale North,Brunswick-Papaiti,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Springvale North,-39.92096132,175.01677450000003,Brunswick-Papaiti,-39.87675408,175.02918802,5.028389983213742,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13843,Mowhanau,St Johns Hill West,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,Mowhanau,-39.84344675,174.90288293,St Johns Hill West,-39.92023434,175.030642,13.847153496257553,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13844,Brunswick-Papaiti,St Johns Hill West,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Brunswick-Papaiti,-39.87675408,175.02918802,St Johns Hill West,-39.92023434,175.030642,4.836375082514689,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13854,Gonville South,St Johns Hill West,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Gonville South,-39.94790734,175.03400175,St Johns Hill West,-39.92023434,175.030642,3.0904023718407547,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13855,Brunswick-Papaiti,Upper Aramoho,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Brunswick-Papaiti,-39.87675408,175.02918802,Upper Aramoho,-39.89595181,175.06983054,4.072077206850556,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13858,Brunswick-Papaiti,St Johns Hill East,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,Brunswick-Papaiti,-39.87675408,175.02918802,St Johns Hill East,-39.91309776,175.03958323,4.137393639839115,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13859,Castlecliff East,St Johns Hill East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Castlecliff East,-39.93653060000001,174.99269163,St Johns Hill East,-39.91309776,175.03958323,4.7726600828202095,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13863,Titoki,St Johns Hill East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Titoki,-39.93592026,175.00997642,St Johns Hill East,-39.91309776,175.03958323,3.579703023069569,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13864,Upper Aramoho,St Johns Hill East,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,Upper Aramoho,-39.89595181,175.06983054,St Johns Hill East,-39.91309776,175.03958323,3.2080646838853317,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13870,Kaitoke-Fordell,St Johns Hill East,-999,-999,12,-999,-999,-999,9,-999,-999,-999,21,Kaitoke-Fordell,-39.94185467,175.15622153,St Johns Hill East,-39.91309776,175.03958323,10.447210021952596,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13871,Gonville South,St Johns Hill East,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,Gonville South,-39.94790734,175.03400175,St Johns Hill East,-39.91309776,175.03958323,3.899797019961065,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13872,Bastia-Durie Hill,St Johns Hill East,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Bastia-Durie Hill,-39.93438728,175.06596965,St Johns Hill East,-39.91309776,175.03958323,3.2660436695151174,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13873,Turakina,St Johns Hill East,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Turakina,-40.0113956,175.25773896,St Johns Hill East,-39.91309776,175.03958323,21.56763005701304,Rangitikei,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13874,Brunswick-Papaiti,Turitea,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,6,Brunswick-Papaiti,-39.87675408,175.02918802,Turitea,-40.39053678,175.60862529,75.43418528391373,Wanganui,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13875,Titoki,Turitea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Titoki,-39.93592026,175.00997642,Turitea,-40.39053678,175.60862529,71.71618202541649,Wanganui,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13876,Otairi,Turitea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Otairi,-39.8895865,175.52547495,Turitea,-40.39053678,175.60862529,56.14977607961137,Rangitikei,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13877,Marton North,Turitea,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Marton North,-40.06299097,175.37098077,Turitea,-40.39053678,175.60862529,41.63600855721286,Rangitikei,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13878,Bulls,Turitea,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Bulls,-40.17938877,175.3825101,Turitea,-40.39053678,175.60862529,30.316865656217608,Rangitikei,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13879,Kiwitea,Turitea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Kiwitea,-40.00817686,175.69603871,Turitea,-40.39053678,175.60862529,43.15979798309096,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13880,Tokorangi,Turitea,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Tokorangi,-40.12383342,175.549708,Turitea,-40.39053678,175.60862529,30.07454327266669,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13881,Ohakea-Sanson,Turitea,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Ohakea-Sanson,-40.21459412,175.39491461,Turitea,-40.39053678,175.60862529,26.668146822090765,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13882,Awahuri,Turitea,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Awahuri,-40.24996829,175.47223109,Turitea,-40.39053678,175.60862529,19.44286755664314,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13883,Pohangina-Apiti,Turitea,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Pohangina-Apiti,-40.07201708,175.91250803,Turitea,-40.39053678,175.60862529,43.816595910446594,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13884,Taikorea,Turitea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Taikorea,-40.35854632,175.39433243,Turitea,-40.39053678,175.60862529,18.498243123267226,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13885,Makino,Turitea,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,12,Makino,-40.20622477,175.56555066,Turitea,-40.39053678,175.60862529,20.81757821247693,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13886,Sandon,Turitea,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Sandon,-40.22623004,175.54609153,Turitea,-40.39053678,175.60862529,19.023990173194985,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13887,Kimbolton North,Turitea,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Kimbolton North,-40.2074565,175.58214784,Turitea,-40.39053678,175.60862529,20.481060484912152,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
E13888,Warwick,Turitea,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Warwick,-40.22282513,175.55901821,Turitea,-40.39053678,175.60862529,19.117219489385292,Manawatu,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,EDUCATION
