SA2_name_usual_residence_address,SA2_name_educational_address,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,Total,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,TYPE
Pukete West,Hamilton East Village,-999,-999,12,-999,-999,-999,-999,15,-999,-999,39,Pukete West,-37.73942064,175.23527085,Hamilton East Village,-37.79028168,175.29324653,7.6128964859504595,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Flagstaff East,Hamilton East Village,-999,-999,9,-999,-999,-999,-999,12,-999,-999,30,Flagstaff East,-37.73415885,175.25375047,Hamilton East Village,-37.79028168,175.29324653,7.141370522277866,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Rototuna Central,Hamilton East Village,-999,12,27,-999,-999,-999,6,30,-999,-999,84,Rototuna Central,-37.72662295,175.26539165,Hamilton East Village,-37.79028168,175.29324653,7.490118921589079,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Pukete East,Hamilton East Village,-999,-999,9,-999,-999,-999,-999,9,-999,-999,27,Pukete East,-37.74160973,175.24441842,Hamilton East Village,-37.79028168,175.29324653,6.907419708800327,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Te Manatu,Hamilton East Village,-999,-999,18,-999,-999,-999,-999,12,-999,-999,39,Te Manatu,-37.72619876,175.28195734,Hamilton East Village,-37.79028168,175.29324653,7.194475634083656,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Rototuna South,Hamilton East Village,-999,9,21,-999,6,-999,-999,18,-999,-999,60,Rototuna South,-37.73648973,175.26994776,Hamilton East Village,-37.79028168,175.29324653,6.3223137357713535,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Saint Andrews West,Hamilton East Village,-999,-999,12,-999,-999,-999,-999,6,-999,-999,27,Saint Andrews West,-37.75310645,175.25025439,Hamilton East Village,-37.79028168,175.29324653,5.60059796496133,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Queenwood (Hamilton City),Hamilton East Village,-999,9,27,-999,-999,-999,-999,18,-999,-999,60,Queenwood (Hamilton City),-37.74645488,175.26616377,Hamilton East Village,-37.79028168,175.29324653,5.423671414490622,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
St James,Hamilton East Village,-999,-999,18,-999,-999,-999,-999,12,-999,-999,27,St James,-37.73572255,175.28384883,Hamilton East Village,-37.79028168,175.29324653,6.122685897668518,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Crawshaw,Hamilton East Village,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Crawshaw,-37.77209972,175.23499752,Hamilton East Village,-37.79028168,175.29324653,5.503903700316037,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Huntington,Hamilton East Village,-999,12,33,-999,-999,-999,-999,9,-999,-999,57,Huntington,-37.74374104,175.28372029,Hamilton East Village,-37.79028168,175.29324653,5.242390447932835,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Western Heights (Hamilton City),Hamilton East Village,-999,-999,12,-999,-999,-999,-999,24,-999,-999,45,Western Heights (Hamilton City),-37.78528581,175.22663967,Hamilton East Village,-37.79028168,175.29324653,5.879430803758654,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Nawton West,Hamilton East Village,-999,-999,6,-999,-999,-999,-999,12,-999,-999,18,Nawton West,-37.78502392,175.23357387,Hamilton East Village,-37.79028168,175.29324653,5.276279641182453,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Temple View,Hamilton East Village,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,Temple View,-37.82263785,175.21910345,Hamilton East Village,-37.79028168,175.29324653,7.441315114193088,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Te Pahu,Hamilton East Village,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,Te Pahu,-37.92511289,175.12769727,Hamilton East Village,-37.79028168,175.29324653,20.88092566254063,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Ngahinapouri,Hamilton East Village,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,Ngahinapouri,-37.86550268,175.20500766,Hamilton East Village,-37.79028168,175.29324653,11.402624063177415,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Lake Cameron,Hamilton East Village,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,18,Lake Cameron,-37.85237531,175.29365388,Hamilton East Village,-37.79028168,175.29324653,6.904589340265518,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Lake Ngaroto,Hamilton East Village,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,Lake Ngaroto,-37.93011525,175.24270782,Hamilton East Village,-37.79028168,175.29324653,16.169402802002672,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Kaipaki,Hamilton East Village,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,9,Kaipaki,-37.88426455,175.35405891,Hamilton East Village,-37.79028168,175.29324653,11.735867929646206,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Pirongia,Hamilton East Village,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Pirongia,-37.99437359,175.20466961,Hamilton East Village,-37.79028168,175.29324653,23.988168838562746,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Pokuru,Hamilton East Village,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,Pokuru,-38.02371113,175.25791046,Hamilton East Village,-37.79028168,175.29324653,26.140654046837827,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Te Rahu,Hamilton East Village,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Te Rahu,-37.94962706,175.34864156,Hamilton East Village,-37.79028168,175.29324653,18.37348956860661,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Cambridge East,Hamilton East Village,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Cambridge East,-37.882191,175.47346428,Hamilton East Village,-37.79028168,175.29324653,18.839306600834888,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Te Awamutu West,Hamilton East Village,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Te Awamutu West,-38.00845928,175.30468954,Hamilton East Village,-37.79028168,175.29324653,24.281010101555943,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Goodfellow Park,Hamilton East Village,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Goodfellow Park,-38.00680748,175.31677998,Hamilton East Village,-37.79028168,175.29324653,24.16495622502775,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Te Awamutu Stadium,Hamilton East Village,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,15,Te Awamutu Stadium,-38.0160303,175.31531928,Hamilton East Village,-37.79028168,175.29324653,25.176695549635447,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Pekerau,Hamilton East Village,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,18,Pekerau,-38.00799642,175.34448965,Hamilton East Village,-37.79028168,175.29324653,24.622770267931372,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Fraser Street,Hamilton East Village,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,12,Fraser Street,-38.02172341,175.32426247,Hamilton East Village,-37.79028168,175.29324653,25.878611998613955,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Kihikihi Central,Hamilton East Village,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,9,Kihikihi Central,-38.03798646,175.35079965,Hamilton East Village,-37.79028168,175.29324653,28.00243076357965,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Waipa Valley,Hamilton East Village,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,6,Waipa Valley,-38.45839327,175.27657366,Hamilton East Village,-37.79028168,175.29324653,74.30493317984525,Waitomo,Hamilton,Waikato,Waikato,EDUCATION
Te Akau,Porritt,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Te Akau,-37.69707947,175.04556188,Porritt,-37.7587924,175.28637944,22.263095881482037,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Whitikahu,Porritt,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,Whitikahu,-37.57098670000001,175.31718590000003,Porritt,-37.7587924,175.28637944,21.058356032179773,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Taupiri-Lake Kainui,Porritt,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Taupiri-Lake Kainui,-37.65858387,175.18844215,Porritt,-37.7587924,175.28637944,14.084970522794507,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Kainui-Gordonton,Porritt,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,Kainui-Gordonton,-37.65939637,175.27496356,Porritt,-37.7587924,175.28637944,11.097864785034462,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Te Kowhai,Porritt,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,Te Kowhai,-37.72194588,175.16334028,Porritt,-37.7587924,175.28637944,11.568895892031204,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Horsham Downs,Porritt,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Horsham Downs,-37.70633361,175.28189629,Porritt,-37.7587924,175.28637944,5.846459669484051,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Tamahere North,Porritt,-999,6,12,-999,-999,-999,-999,-999,-999,-999,21,Tamahere North,-37.8125973,175.35271026,Porritt,-37.7587924,175.28637944,8.352959227981655,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Tahuroa,Porritt,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Tahuroa,-37.69903344,175.52480796,Porritt,-37.7587924,175.28637944,21.99644193935729,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Flagstaff North,Porritt,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,Flagstaff North,-37.72225897,175.24766938,Porritt,-37.7587924,175.28637944,5.299880750320993,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Flagstaff South,Porritt,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,Flagstaff South,-37.729433,175.23989195,Porritt,-37.7587924,175.28637944,5.231220899474947,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Lake Ngaroto,Porritt,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Lake Ngaroto,-37.93011525,175.24270782,Porritt,-37.7587924,175.28637944,19.432356169758783,Waipa,Hamilton,Waikato,Waikato,EDUCATION
Te Akau,Hillcrest West (Hamilton City),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Te Akau,-37.69707947,175.04556188,Hillcrest West (Hamilton City),-37.79546663,175.31326581,25.95609072583559,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Huntly Rural,Hillcrest West (Hamilton City),-999,12,-999,-999,-999,-999,9,-999,-999,-999,24,Huntly Rural,-37.53043725,175.19128309,Hillcrest West (Hamilton City),-37.79546663,175.31326581,31.365070230725642,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Huntly West,Hillcrest West (Hamilton City),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Huntly West,-37.53603123,175.13873674,Hillcrest West (Hamilton City),-37.79546663,175.31326581,32.683272869148944,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Huntly East,Hillcrest West (Hamilton City),-999,21,-999,-999,-999,-999,9,-999,-999,-999,36,Huntly East,-37.55408564,175.16553246,Hillcrest West (Hamilton City),-37.79546663,175.31326581,29.82373890306157,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Raglan,Hillcrest West (Hamilton City),-999,24,-999,-999,-999,-999,-999,-999,-999,-999,33,Raglan,-37.81138720000001,174.8538483,Hillcrest West (Hamilton City),-37.79546663,175.31326581,40.401876031786756,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Whitikahu,Hillcrest West (Hamilton City),-999,18,-999,-999,-999,-999,-999,-999,-999,-999,27,Whitikahu,-37.57098670000001,175.31718590000003,Hillcrest West (Hamilton City),-37.79546663,175.31326581,24.963412997459397,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Te Uku,Hillcrest West (Hamilton City),-999,18,-999,-999,-999,-999,6,-999,-999,-999,36,Te Uku,-37.88322634,174.93821165,Hillcrest West (Hamilton City),-37.79546663,175.31326581,34.350395101496076,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Taupiri-Lake Kainui,Hillcrest West (Hamilton City),-999,21,-999,-999,-999,-999,6,-999,-999,-999,30,Taupiri-Lake Kainui,-37.65858387,175.18844215,Hillcrest West (Hamilton City),-37.79546663,175.31326581,18.766586012902533,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Ngaruawahia North,Hillcrest West (Hamilton City),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,Ngaruawahia North,-37.66207762,175.15347345,Hillcrest West (Hamilton City),-37.79546663,175.31326581,20.432385384663576,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Ngaruawahia Central,Hillcrest West (Hamilton City),-999,18,-999,-999,-999,-999,6,-999,-999,-999,27,Ngaruawahia Central,-37.66638305,175.14506504,Hillcrest West (Hamilton City),-37.79546663,175.31326581,20.61136029009655,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Ngaruawahia South,Hillcrest West (Hamilton City),-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,Ngaruawahia South,-37.68072142,175.14339886,Hillcrest West (Hamilton City),-37.79546663,175.31326581,19.644706226632078,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Kainui-Gordonton,Hillcrest West (Hamilton City),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,18,Kainui-Gordonton,-37.65939637,175.27496356,Hillcrest West (Hamilton City),-37.79546663,175.31326581,15.500774805903628,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Te Kowhai,Hillcrest West (Hamilton City),-999,18,-999,-999,-999,-999,15,-999,-999,-999,30,Te Kowhai,-37.72194588,175.16334028,Hillcrest West (Hamilton City),-37.79546663,175.31326581,15.509518648126852,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Horotiu,Hillcrest West (Hamilton City),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,Horotiu,-37.70262644,175.20250653,Hillcrest West (Hamilton City),-37.79546663,175.31326581,14.191663958701264,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Horsham Downs,Hillcrest West (Hamilton City),-999,18,-999,-999,-999,-999,-999,-999,-999,-999,18,Horsham Downs,-37.70633361,175.28189629,Hillcrest West (Hamilton City),-37.79546663,175.31326581,10.287722010457813,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Whatawhata East,Hillcrest West (Hamilton City),-999,30,6,-999,-999,-999,9,-999,-999,-999,51,Whatawhata East,-37.80041059,175.15911148,Hillcrest West (Hamilton City),-37.79546663,175.31326581,13.555717089333461,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Rotokauri ,Hillcrest West (Hamilton City),-999,24,-999,-999,-999,-999,-999,-999,-999,-999,27,Rotokauri,-37.79646444,175.22051366,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.150517827656348,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Hamilton Park,Hillcrest West (Hamilton City),-999,27,-999,-999,-999,-999,-999,-999,-999,-999,33,Hamilton Park,-37.74851528,175.3389199,Hillcrest West (Hamilton City),-37.79546663,175.31326581,5.6868811891444455,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Eureka-Tauwhare,Hillcrest West (Hamilton City),-999,27,9,-999,-999,-999,-999,-999,-999,-999,36,Eureka-Tauwhare,-37.73963043,175.43296094,Hillcrest West (Hamilton City),-37.79546663,175.31326581,12.216512051363086,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Pukemoremore,Hillcrest West (Hamilton City),-999,30,6,-999,-999,-999,-999,-999,-999,-999,39,Pukemoremore,-37.79999562,175.42305312,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.659480309324593,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Tamahere South,Hillcrest West (Hamilton City),-999,27,-999,-999,-999,-999,-999,-999,-999,-999,30,Tamahere South,-37.84740377,175.38978183,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.86126389840764,Waikato,Hamilton,Waikato,Waikato,EDUCATION
Mangaiti,Hillcrest West (Hamilton City),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Mangaiti,-37.50073616,175.62867197,Hillcrest West (Hamilton City),-37.79546663,175.31326581,42.95513014696437,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Tatuanui,Hillcrest West (Hamilton City),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Tatuanui,-37.64163374,175.59349461,Hillcrest West (Hamilton City),-37.79546663,175.31326581,30.00227824096549,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Tahuroa,Hillcrest West (Hamilton City),-999,12,-999,-999,-999,-999,9,-999,-999,-999,24,Tahuroa,-37.69903344,175.52480796,Hillcrest West (Hamilton City),-37.79546663,175.31326581,21.469178407927718,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Morrinsville East,Hillcrest West (Hamilton City),-999,42,-999,-999,-999,-999,18,-999,-999,-999,66,Morrinsville East,-37.64774647,175.53612606,Hillcrest West (Hamilton City),-37.79546663,175.31326581,25.573896974010893,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Morrinsville West,Hillcrest West (Hamilton City),-999,18,-999,-999,-999,-999,-999,-999,-999,-999,24,Morrinsville West,-37.65791668,175.51913057,Hillcrest West (Hamilton City),-37.79546663,175.31326581,23.70105493133823,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Te Aroha East,Hillcrest West (Hamilton City),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Te Aroha East,-37.53376025,175.70924175,Hillcrest West (Hamilton City),-37.79546663,175.31326581,45.40561876665163,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Te Aroha West,Hillcrest West (Hamilton City),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,Te Aroha West,-37.55101925,175.70065739,Hillcrest West (Hamilton City),-37.79546663,175.31326581,43.603758353572324,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Waitoa-Ngarua,Hillcrest West (Hamilton City),-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,Waitoa-Ngarua,-37.64354365,175.70496716,Hillcrest West (Hamilton City),-37.79546663,175.31326581,38.37146855640479,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Hinuera,Hillcrest West (Hamilton City),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Hinuera,-37.87610156,175.72059543,Hillcrest West (Hamilton City),-37.79546663,175.31326581,36.8776926377509,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Matamata North,Hillcrest West (Hamilton City),-999,9,-999,-999,-999,-999,-999,-999,-999,-999,9,Matamata North,-37.8092195,175.78065623,Hillcrest West (Hamilton City),-37.79546663,175.31326581,41.0926159751984,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Matamata South,Hillcrest West (Hamilton City),-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,Matamata South,-37.81753128,175.77119821,Hillcrest West (Hamilton City),-37.79546663,175.31326581,40.30566516446754,Matamata-Piako,Hamilton,Waikato,Waikato,EDUCATION
Flagstaff North,Hillcrest West (Hamilton City),-999,45,-999,-999,-999,-999,-999,15,-999,-999,66,Flagstaff North,-37.72225897,175.24766938,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.97588973605184,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Rotokauri-Waiwhakareke,Hillcrest West (Hamilton City),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Rotokauri-Waiwhakareke,-37.75541514,175.21139966,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.999556474649387,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Flagstaff South,Hillcrest West (Hamilton City),-999,42,6,-999,-999,-999,-999,9,-999,-999,57,Flagstaff South,-37.729433,175.23989195,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.77324113533344,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Rototuna North,Hillcrest West (Hamilton City),-999,12,-999,-999,-999,-999,-999,-999,-999,-999,15,Rototuna North,-37.71737955,175.26505049,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.662275432756296,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Pukete West,Hillcrest West (Hamilton City),-999,24,-999,-999,-999,-999,-999,6,-999,-999,36,Pukete West,-37.73942064,175.23527085,Hillcrest West (Hamilton City),-37.79546663,175.31326581,9.264961994301867,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Flagstaff East,Hillcrest West (Hamilton City),-999,54,-999,-999,-999,-999,-999,18,-999,-999,81,Flagstaff East,-37.73415885,175.25375047,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.593164439115657,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Rototuna Central,Hillcrest West (Hamilton City),-999,87,9,-999,-999,-999,-999,21,-999,-999,123,Rototuna Central,-37.72662295,175.26539165,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.73564708665345,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Pukete East,Hillcrest West (Hamilton City),-999,24,9,-999,-999,-999,-999,6,-999,-999,42,Pukete East,-37.74160973,175.24441842,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.513827159454937,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Te Manatu,Hillcrest West (Hamilton City),-999,81,12,-999,-999,-999,-999,12,-999,-999,108,Te Manatu,-37.72619876,175.28195734,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.179202894743796,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Rototuna South,Hillcrest West (Hamilton City),-999,78,-999,-999,-999,-999,-999,15,-999,-999,108,Rototuna South,-37.73648973,175.26994776,Hillcrest West (Hamilton City),-37.79546663,175.31326581,7.58322310060228,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Saint Andrews West,Hillcrest West (Hamilton City),-999,27,-999,-999,-999,-999,-999,15,-999,-999,42,Saint Andrews West,-37.75310645,175.25025439,Hillcrest West (Hamilton City),-37.79546663,175.31326581,7.270340359750272,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Saint Andrews East,Hillcrest West (Hamilton City),-999,30,-999,-999,-999,-999,-999,9,-999,-999,45,Saint Andrews East,-37.75334806,175.26167671,Hillcrest West (Hamilton City),-37.79546663,175.31326581,6.518696371746272,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
Queenwood (Hamilton City),Hillcrest West (Hamilton City),-999,48,-999,-999,-999,-999,-999,12,-999,-999,63,Queenwood (Hamilton City),-37.74645488,175.26616377,Hillcrest West (Hamilton City),-37.79546663,175.31326581,6.844057586560341,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
St James,Hillcrest West (Hamilton City),-999,30,-999,-999,-999,-999,-999,-999,-999,-999,42,St James,-37.73572255,175.28384883,Hillcrest West (Hamilton City),-37.79546663,175.31326581,7.128748741274718,Hamilton,Hamilton,Waikato,Waikato,EDUCATION
