id,SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
E20780,Hampstead,Ashburton Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Hampstead,-43.91158863,171.75646729,Ashburton Central,-43.90252481,171.73537846,1.9672508349643985,Ashburton,Ashburton,Canterbury,Canterbury,81
E20863,Marchwiel East,Fraser Park,PASSENGER_IN_VEHICLE,12,EDUCATION,Marchwiel East,-44.37704716,171.23534538,Fraser Park,-44.39596592,171.23045071,2.1393247477352846,Timaru,Timaru,Canterbury,Canterbury,143
E21181,Oamaru North Orana Park,Oamaru North Milner Park,PASSENGER_IN_VEHICLE,30,EDUCATION,Oamaru North Orana Park,-45.08058565,170.97765366,Oamaru North Milner Park,-45.06404471,171.0000369,2.5440929296840173,Waitaki,Waitaki,Otago,Otago,35
E21145,Waimate North,Waimate East,PASSENGER_IN_VEHICLE,6,EDUCATION,Waimate North,-44.72202963,171.04779397,Waimate East,-44.73770602,171.04734729,1.7434921471834972,Waimate,Waimate,Canterbury,Canterbury,8
E21246,Albert Town,Wanaka North,PASSENGER_IN_VEHICLE,105,EDUCATION,Albert Town,-44.68367445,169.18201076,Wanaka North,-44.68004109,169.15232063,2.381876757372521,Queenstown-Lakes,Queenstown-Lakes,Otago,Otago,17
E21264,Alexandra North,Alexandra South,PASSENGER_IN_VEHICLE,45,EDUCATION,Alexandra North,-45.24363835,169.38984744,Alexandra South,-45.25210421,169.37578541,1.4484635416903378,Central Otago,Central Otago,Otago,Otago,9
E21281,Bucklands Crossing,Maori Hill,PASSENGER_IN_VEHICLE,6,EDUCATION,Bucklands Crossing,-45.62493912,170.53249892,Maori Hill,-45.85777797,170.50064652,26.008226798995302,Dunedin,Dunedin,Otago,Otago,8
E21312,Momona,Arthur Street,PASSENGER_IN_VEHICLE,12,EDUCATION,Momona,-45.93568773,170.20271369,Arthur Street,-45.875749400000004,170.49272725,23.408351535701215,Dunedin,Dunedin,Otago,Otago,10
E21387,Frankton,Warren Park,PASSENGER_IN_VEHICLE,24,EDUCATION,Frankton,-45.01825697,168.74585281,Warren Park,-45.02264371,168.66173004,6.629901382604528,Queenstown-Lakes,Queenstown-Lakes,Otago,Otago,35
E22005,Georgetown,Invercargill Central,PASSENGER_IN_VEHICLE,12,EDUCATION,Georgetown,-46.41932389,168.36900636,Invercargill Central,-46.41489239,168.32850731,3.1434444053750843,Invercargill,Invercargill,Southland,Southland,231
E22031,Gore South,Gore West,PASSENGER_IN_VEHICLE,36,EDUCATION,Gore South,-46.12386918,168.92050206,Gore West,-46.10626401,168.92356176,1.9717614896367937,Gore,Gore,Southland,Southland,19
