SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Panmure East,Queen Street,DRIVE_OWN_VEHICLE,12,EDUCATION,Panmure East,-36.9022851,174.86035751,Queen Street,-36.84774104,174.76524972,10.409289748309824,Waitakere,Waitakere
Sockburn North,Christchurch Central-South,DRIVE_OWN_VEHICLE,87,EDUCATION,Sockburn North,-43.5324799,172.55741654,Christchurch Central-South,-43.53815861,172.64240289,6.879851979162378,Christchurch,Christchurch
Botany Downs West,Otara Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Botany Downs West,-36.90954846,174.91414564,Otara Central,-36.95593456,174.87677994,6.134660147969832,Manukau,Manukau
Fernhill,Dunedin Central,DRIVE_OWN_VEHICLE,15,EDUCATION,Fernhill,-45.88464081,170.49318449,Dunedin Central,-45.87712471,170.50291221,1.1249465398076812,Dunedin,Dunedin
Raumanga,Whangarei Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Raumanga,-35.74968804,174.29896302,Whangarei Central,-35.72846995,174.32430322,3.2859201489749075,Whangarei,Whangarei
Browns Bay South East,Queen Street,DRIVE_OWN_VEHICLE,12,EDUCATION,Browns Bay South East,-36.72475755,174.73770545,Queen Street,-36.84774104,174.76524972,13.893387036395536,Waitakere,Waitakere
Forrest Hill East,Queen Street,DRIVE_OWN_VEHICLE,12,EDUCATION,Forrest Hill East,-36.76431463,174.75223069999996,Queen Street,-36.84774104,174.76524972,9.348725531921131,Waitakere,Waitakere
Awapuni North ,Linton Camp,DRIVE_OWN_VEHICLE,18,EDUCATION,Awapuni North,-40.37027268,175.58870846,Linton Camp,-40.40509247,175.58721079,3.873861236162135,Palmerston North,Palmerston North
Ashley-Sefton,Ilam University,DRIVE_OWN_VEHICLE,9,EDUCATION,Ashley-Sefton,-43.24549574,172.65358254,Ilam University,-43.52336127,172.57826459,31.49104301651608,Waimakariri,Christchurch
Kawakawa Bay-Orere,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Kawakawa Bay-Orere,-36.98413362,175.15196852,Otara Central,-36.95593456,174.87677994,24.64778740792705,Manukau,Manukau
Huntly East,Hamilton Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Huntly East,-37.55408564,175.16553246,Hamilton Central,-37.78938082,175.28203067,28.101029093342486,Waikato,Hamilton
Epsom Central-North,Auckland-University,DRIVE_OWN_VEHICLE,27,EDUCATION,Epsom Central-North,-36.88779009,174.76992615,Auckland-University,-36.85143057,174.76906469,4.043720350911797,Waitakere,Waitakere
Glendene North,Mount Albert West,DRIVE_OWN_VEHICLE,9,EDUCATION,Glendene North,-36.89209039,174.64903698,Mount Albert West,-36.88204623,174.70769409,5.334941272222929,Waitakere,Waitakere
Thames South,Thames South,DRIVE_OWN_VEHICLE,9,EDUCATION,Thames South,-37.1491222,175.55903757,Thames South,-37.1491222,175.55903757,0.0,Thames-Coromandel,Thames-Coromandel
Castor Bay,Takapuna West,DRIVE_OWN_VEHICLE,6,EDUCATION,Castor Bay,-36.76039959,174.76178337,Takapuna West,-36.78910918,174.76117008,3.1928280454669538,Waitakere,Waitakere
Bledisloe Park,Taradale South,DRIVE_OWN_VEHICLE,24,EDUCATION,Bledisloe Park,-39.53439372,176.85652109,Taradale South,-39.54323393,176.82989073,2.4862058688026805,Hastings,Hastings
Whitikahu,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,18,EDUCATION,Whitikahu,-37.57098670000001,175.31718590000003,Hillcrest West (Hamilton City),-37.79546663,175.31326581,24.963412997459397,Waikato,Hamilton
Mairangi Bay South,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Mairangi Bay South,-36.74390273,174.74864765,Queen Street,-36.84774104,174.76524972,11.640541602418734,Waitakere,Waitakere
Ngaruawahia North,Te Rapa South,DRIVE_OWN_VEHICLE,9,EDUCATION,Ngaruawahia North,-37.66207762,175.15347345,Te Rapa South,-37.76141322,175.24114614,13.47159863372396,Waikato,Hamilton
Mairehau South,Christchurch Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Mairehau South,-43.50208583,172.64539115,Christchurch Central,-43.53243368,172.63601635,3.458160101611664,Christchurch,Christchurch
Fairview Heights,Queen Street,DRIVE_OWN_VEHICLE,15,EDUCATION,Fairview Heights,-36.71007322,174.71678985,Queen Street,-36.84774104,174.76524972,15.904744479335337,Waitakere,Waitakere
Brooklands-Spencerville,Christchurch Central-South,DRIVE_OWN_VEHICLE,9,EDUCATION,Brooklands-Spencerville,-43.39599786,172.68638006,Christchurch Central-South,-43.53815861,172.64240289,16.20106302514893,Christchurch,Christchurch
Doncaster,Greerton South,DRIVE_OWN_VEHICLE,6,EDUCATION,Doncaster,-37.71059488,176.29681832,Greerton South,-37.72765679,176.12518714,15.214966562107985,Western Bay of Plenty,Western Bay of Plenty
Ngaruawahia North,Huntly West,DRIVE_OWN_VEHICLE,6,EDUCATION,Ngaruawahia North,-37.66207762,175.15347345,Huntly West,-37.53603123,175.13873674,14.075722440603863,Waikato,Waikato
Victory,Nelson Central-Trafalgar,DRIVE_OWN_VEHICLE,18,EDUCATION,Victory,-41.28580137,173.26988584,Nelson Central-Trafalgar,-41.27273863,173.28210878,1.7756752454128968,Nelson,Nelson
Macandrew Bay-Company Bay,Campus South,DRIVE_OWN_VEHICLE,21,EDUCATION,Macandrew Bay-Company Bay,-45.87172339,170.59414405,Campus South,-45.86793792,170.51211679,6.364812755256372,Dunedin,Dunedin
Owhata West,Pomare,DRIVE_OWN_VEHICLE,15,EDUCATION,Owhata West,-38.1297808,176.29121456,Pomare,-38.15440452,176.2216546,6.671001698326752,Rotorua,Rotorua
Ladbrooks,Lincoln West,DRIVE_OWN_VEHICLE,15,EDUCATION,Ladbrooks,-43.63935048,172.52476378,Lincoln West,-43.64345571,172.47791199,3.797642010801693,Selwyn,Selwyn
Sunnynook South,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Sunnynook South,-36.75526458,174.73587597,Queen Street,-36.84774104,174.76524972,10.610284192981762,Waitakere,Waitakere
Remuera Waitaramoa,Auckland-University,DRIVE_OWN_VEHICLE,48,EDUCATION,Remuera Waitaramoa,-36.87147136,174.79423523,Auckland-University,-36.85143057,174.76906469,3.1591862294732134,Waitakere,Waitakere
Sunnyvale East,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Sunnyvale East,-36.89955638,174.64253379,Auckland-University,-36.85143057,174.76906469,12.462284335689823,Waitakere,Waitakere
Avondale Central (Auckland),Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Avondale Central (Auckland),-36.89552468,174.69519827,Auckland-University,-36.85143057,174.76906469,8.198287648728698,Waitakere,Waitakere
Mount Roskill White Swan,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Mount Roskill White Swan,-36.91484469,174.72598544,Queen Street,-36.84774104,174.76524972,8.238398058058063,Waitakere,Waitakere
Wattle Downs West,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Wattle Downs West,-37.05128128,174.87522682,Auckland-University,-36.85143057,174.76906469,24.141837729895453,Franklin,Waitakere
Hamilton East,Te Rapa South,DRIVE_OWN_VEHICLE,9,EDUCATION,Hamilton East,-37.80128004,175.30076378,Te Rapa South,-37.76141322,175.24114614,6.863141326849982,Hamilton,Hamilton
Greenlane South,Mount Albert West,DRIVE_OWN_VEHICLE,6,EDUCATION,Greenlane South,-36.90084121,174.79880394,Mount Albert West,-36.88204623,174.70769409,8.367665172049664,Waitakere,Waitakere
Riverside,Whangarei Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Riverside,-35.72599375,174.33964555,Whangarei Central,-35.72846995,174.32430322,1.4120377203750034,Whangarei,Whangarei
Otara East,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Otara East,-36.95494224,174.88625064,Queen Street,-36.84774104,174.76524972,16.057854979144167,Manukau,Waitakere
Glengarry,Invercargill Central,DRIVE_OWN_VEHICLE,45,EDUCATION,Glengarry,-46.40175741,168.38809856,Invercargill Central,-46.41489239,168.32850731,4.796659867364508,Invercargill,Invercargill
Silverstream (Upper Hutt City),Trentham South,DRIVE_OWN_VEHICLE,9,EDUCATION,Silverstream (Upper Hutt City),-41.15226988,175.00981756,Trentham South,-41.14890544,175.04082561,2.6230528786188074,Upper Hutt,Upper Hutt
Te Puke East,Te Puke East,DRIVE_OWN_VEHICLE,9,EDUCATION,Te Puke East,-37.7898618,176.32555033,Te Puke East,-37.7898618,176.32555033,0.0,Western Bay of Plenty,Western Bay of Plenty
Kaipaki,Hamilton Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Kaipaki,-37.88426455,175.35405891,Hamilton Central,-37.78938082,175.28203067,12.301412652207244,Waipa,Hamilton
Quail Rise,Warren Park,DRIVE_OWN_VEHICLE,6,EDUCATION,Quail Rise,-44.99478952,168.74876096,Warren Park,-45.02264371,168.66173004,7.5103044187437105,Queenstown-Lakes,Queenstown-Lakes
McLaren Park,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,McLaren Park,-36.89892389,174.62097855,Auckland-University,-36.85143057,174.76906469,14.191432434154965,Waitakere,Waitakere
Rongomai East,Otara Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Rongomai East,-36.97278636,174.89431555,Otara Central,-36.95593456,174.87677994,2.436906551369037,Manukau,Manukau
Glen Innes East-Wai O Taiki Bay,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Glen Innes East-Wai O Taiki Bay,-36.87360239,174.87120197,Otara Central,-36.95593456,174.87677994,9.168340722590996,Waitakere,Manukau
Albert Town,Wanaka North,DRIVE_OWN_VEHICLE,12,EDUCATION,Albert Town,-44.68367445,169.18201076,Wanaka North,-44.68004109,169.15232063,2.381876757372521,Queenstown-Lakes,Queenstown-Lakes
Totara Vale South,Mount Albert West,DRIVE_OWN_VEHICLE,6,EDUCATION,Totara Vale South,-36.76583308,174.72573604,Mount Albert West,-36.88204623,174.70769409,13.021716068575971,Waitakere,Waitakere
Plimmerton,Wellington University,DRIVE_OWN_VEHICLE,6,EDUCATION,Plimmerton,-41.06768493,174.86039572,Wellington University,-41.289084,174.7676253,25.81376362026568,Porirua,Wellington
Mandeville-Ohoka,Ilam University,DRIVE_OWN_VEHICLE,33,EDUCATION,Mandeville-Ohoka,-43.36686582,172.54447057,Ilam University,-43.52336127,172.57826459,17.61406946887479,Waimakariri,Christchurch
Rangiora North East,Christchurch Central-South,DRIVE_OWN_VEHICLE,12,EDUCATION,Rangiora North East,-43.29742452,172.60089954,Christchurch Central-South,-43.53815861,172.64240289,26.977480575771942,Waimakariri,Christchurch
Clevedon,Sunnyhills West-Pakuranga North,DRIVE_OWN_VEHICLE,6,EDUCATION,Clevedon,-37.01480977,175.04590674,Sunnyhills West-Pakuranga North,-36.9085095,174.87269402,19.405114321170856,Manukau,Manukau
Mount Roskill White Swan,Albany Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Mount Roskill White Swan,-36.91484469,174.72598544,Albany Central,-36.72820186,174.70483518,20.83895016603531,Waitakere,Waitakere
Pataua,Tarewa,DRIVE_OWN_VEHICLE,12,EDUCATION,Pataua,-35.69695195,174.42794425,Tarewa,-35.7418305,174.30903757,11.837845602411447,Whangarei,Whangarei
Britannia,Nelson Central-Trafalgar,DRIVE_OWN_VEHICLE,30,EDUCATION,Britannia,-41.26846575,173.27030449999995,Nelson Central-Trafalgar,-41.27273863,173.28210878,1.094985883634707,Nelson,Nelson
Springston,Christchurch Central-South,DRIVE_OWN_VEHICLE,24,EDUCATION,Springston,-43.65558055,172.37556591,Christchurch Central-South,-43.53815861,172.64240289,25.143777766665245,Selwyn,Christchurch
Papatoetoe Central,Otara Central,DRIVE_OWN_VEHICLE,33,EDUCATION,Papatoetoe Central,-36.97461746,174.85800659,Otara Central,-36.95593456,174.87677994,2.6641524695150967,Manukau,Manukau
Mount Roskill South,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Mount Roskill South,-36.92449342,174.73008619,Auckland-University,-36.85143057,174.76906469,8.832886285372464,Waitakere,Waitakere
Mount Maunganui North,Tauranga Hospital,DRIVE_OWN_VEHICLE,6,EDUCATION,Mount Maunganui North,-37.63000366,176.1731587,Tauranga Hospital,-37.70320853,176.14700706,8.459214829492646,,Western Bay of Plenty
Eden Park,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Eden Park,-36.87476437,174.74595146,Auckland-University,-36.85143057,174.76906469,3.3106014003166098,Waitakere,Waitakere
Burnside,Ilam University,DRIVE_OWN_VEHICLE,42,EDUCATION,Burnside,-43.50309147,172.5759413,Ilam University,-43.52336127,172.57826459,2.261672094575184,Christchurch,Christchurch
Milson North,Turitea,DRIVE_OWN_VEHICLE,18,EDUCATION,Milson North,-40.32708272,175.60731249,Turitea,-40.39053678,175.60862529,7.056646305796474,Palmerston North,Palmerston North
Ngahinapouri,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,21,EDUCATION,Ngahinapouri,-37.86550268,175.20500766,Hillcrest West (Hamilton City),-37.79546663,175.31326581,12.290042363873479,Waipa,Hamilton
East Taieri,Campus South,DRIVE_OWN_VEHICLE,21,EDUCATION,East Taieri,-45.89103385,170.35188942,Campus South,-45.86793792,170.51211679,12.666370401667693,Dunedin,Dunedin
Te Puna,Tauranga Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Te Puna,-37.68313647,176.068803,Tauranga Central,-37.67947411,176.16704264,8.654892573412786,Western Bay of Plenty,
Mosgiel Central,Dunedin Central,DRIVE_OWN_VEHICLE,18,EDUCATION,Mosgiel Central,-45.87866986,170.34786549,Dunedin Central,-45.87712471,170.50291221,12.00382395553089,Dunedin,Dunedin
Whenuapai,Hobsonville Point,DRIVE_OWN_VEHICLE,9,EDUCATION,Whenuapai,-36.79162758,174.62143068,Hobsonville Point,-36.79691625,174.66172203,3.6355770917206938,Waitakere,Waitakere
Takaro North,Linton Camp,DRIVE_OWN_VEHICLE,21,EDUCATION,Takaro North,-40.34988583,175.59869127,Linton Camp,-40.40509247,175.58721079,6.215250535162804,Palmerston North,Palmerston North
Southbridge,Ilam University,DRIVE_OWN_VEHICLE,6,EDUCATION,Southbridge,-43.79254412,172.21023844,Ilam University,-43.52336127,172.57826459,42.1004277617351,Selwyn,Christchurch
Hokowhitu Central,Turitea,DRIVE_OWN_VEHICLE,57,EDUCATION,Hokowhitu Central,-40.36171123,175.62589337,Turitea,-40.39053678,175.60862529,3.523257318115077,Palmerston North,Palmerston North
Otara West,Otara Central,DRIVE_OWN_VEHICLE,15,EDUCATION,Otara West,-36.95591017,174.86534764,Otara Central,-36.95593456,174.87677994,1.0158283104392978,Manukau,Manukau
Hillcrest East (Hamilton City),Hamilton Central,DRIVE_OWN_VEHICLE,24,EDUCATION,Hillcrest East (Hamilton City),-37.79610513,175.32167122,Hamilton Central,-37.78938082,175.28203067,3.5625577521670246,Hamilton,Hamilton
Putararu Rural,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,9,EDUCATION,Putararu Rural,-38.09657792,175.73244372,Hillcrest West (Hamilton City),-37.79546663,175.31326581,49.720027419728325,South Waikato,Hamilton
Onehunga West,Mount Albert West,DRIVE_OWN_VEHICLE,12,EDUCATION,Onehunga West,-36.91965553,174.77421645,Mount Albert West,-36.88204623,174.70769409,7.244165789710498,Waitakere,Waitakere
Mount Wellington Central,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Mount Wellington Central,-36.90833619,174.84460805,Queen Street,-36.84774104,174.76524972,9.758245535117394,Waitakere,Waitakere
Browns Bay Central,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Browns Bay Central,-36.71427585,174.74326307,Auckland-University,-36.85143057,174.76906469,15.423041070020089,Waitakere,Waitakere
Owairaka West,Albany West,DRIVE_OWN_VEHICLE,9,EDUCATION,Owairaka West,-36.89532607,174.71110825,Albany West,-36.7414674,174.68787988,17.23280011163168,Waitakere,Waitakere
Henderson North East,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Henderson North East,-36.87938504,174.6400701,Auckland-University,-36.85143057,174.76906469,11.889045930960894,Waitakere,Waitakere
Totara Heights,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Totara Heights,-37.0016393,174.90024498,Auckland-University,-36.85143057,174.76906469,20.37010963820904,Franklin,Waitakere
Hobsonville Point,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Hobsonville Point,-36.79691625,174.66172203,Queen Street,-36.84774104,174.76524972,10.810072419765682,Waitakere,Waitakere
Herne Bay,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Herne Bay,-36.84490477,174.73164481,Auckland-University,-36.85143057,174.76906469,3.4078191253865264,Waitakere,Waitakere
New Plymouth Central,New Plymouth Central,DRIVE_OWN_VEHICLE,9,EDUCATION,New Plymouth Central,-39.05700192,174.07537454,New Plymouth Central,-39.05700192,174.07537454,0.0,New Plymouth,New Plymouth
Carterton South,Masterton Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Carterton South,-41.03427242,175.51425212,Masterton Central,-40.95047108,175.66167048,15.489207015709336,Carterton,Masterton
Bishopdale North,Ilam University,DRIVE_OWN_VEHICLE,48,EDUCATION,Bishopdale North,-43.48356448,172.58765972,Ilam University,-43.52336127,172.57826459,4.489608871222186,Christchurch,Christchurch
Starvation Hill-Cust,Christchurch Central-South,DRIVE_OWN_VEHICLE,15,EDUCATION,Starvation Hill-Cust,-43.29262485,172.36275322,Christchurch Central-South,-43.53815861,172.64240289,35.434436801008616,Waimakariri,Christchurch
Mangere South,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Mangere South,-36.97875887,174.79514489,Queen Street,-36.84774104,174.76524972,14.808978296193347,Manukau,Waitakere
Strowan,Christchurch Central-South,DRIVE_OWN_VEHICLE,33,EDUCATION,Strowan,-43.50761954,172.60874654,Christchurch Central-South,-43.53815861,172.64240289,4.346853523754944,Christchurch,Christchurch
Hillcrest North (Auckland),Akoranga,DRIVE_OWN_VEHICLE,12,EDUCATION,Hillcrest North (Auckland),-36.79003781,174.74379298,Akoranga,-36.79657499,174.75451244,1.1997849661731557,Waitakere,Waitakere
Milton,Dunedin Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Milton,-46.12167234,169.96750182,Dunedin Central,-45.87712471,170.50291221,49.49549208758371,Clutha,Dunedin
Rosa Birch Park,Queen Street,DRIVE_OWN_VEHICLE,6,EDUCATION,Rosa Birch Park,-37.20705288,174.89590149999995,Queen Street,-36.84774104,174.76524972,41.603035506393034,Franklin,Waitakere
Redwoodtown East,Riversdale-Islington,DRIVE_OWN_VEHICLE,12,EDUCATION,Redwoodtown East,-41.52801744,173.95981668,Riversdale-Islington,-41.50646403,173.96708444,2.4718371156168453,Marlborough,Marlborough
Birkenhead West,Auckland-University,DRIVE_OWN_VEHICLE,18,EDUCATION,Birkenhead West,-36.80638223,174.71287204,Auckland-University,-36.85143057,174.76906469,7.078492739642058,Waitakere,Waitakere
Kensington (Timaru District),Timaru Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Kensington (Timaru District),-44.41174605,171.24726222,Timaru Central,-44.39838399,171.2514175,1.5220189046195338,Timaru,Timaru
Maraetai,Otara Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Maraetai,-36.88774867,175.03797111,Otara Central,-36.95593456,174.87677994,16.211422045798617,Manukau,Manukau
Oteha West,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Oteha West,-36.72206732,174.71686745,Queen Street,-36.84774104,174.76524972,14.623445380111454,Waitakere,Waitakere
Aotea,Porirua Central,DRIVE_OWN_VEHICLE,24,EDUCATION,Aotea,-41.128257700000006,174.85723027,Porirua Central,-41.14584359,174.82583047,3.2769688433954287,Porirua,Porirua
Rototuna Central,Hamilton Central,DRIVE_OWN_VEHICLE,27,EDUCATION,Rototuna Central,-37.72662295,175.26539165,Hamilton Central,-37.78938082,175.28203067,7.130015160053346,Hamilton,Hamilton
Henderson North East,Mount Albert West,DRIVE_OWN_VEHICLE,6,EDUCATION,Henderson North East,-36.87938504,174.6400701,Mount Albert West,-36.88204623,174.70769409,6.021978303181157,Waitakere,Waitakere
Koutu,Pomare,DRIVE_OWN_VEHICLE,21,EDUCATION,Koutu,-38.12154784,176.23823269,Pomare,-38.15440452,176.2216546,3.9306729476495583,Rotorua,Rotorua
Port Chalmers,Campus South,DRIVE_OWN_VEHICLE,15,EDUCATION,Port Chalmers,-45.81220383,170.61799409,Campus South,-45.86793792,170.51211679,10.279939390065238,Dunedin,Dunedin
Stokes Valley North,Porirua Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Stokes Valley North,-41.166931700000006,174.99312135,Porirua Central,-41.14584359,174.82583047,14.200604291837433,Hutt city,Porirua
Torlesse,Darfield,DRIVE_OWN_VEHICLE,6,EDUCATION,Torlesse,-43.34568833,171.90320308,Darfield,-43.49796117,172.09991696,23.218306482158628,Selwyn,Selwyn
Glenfield North,Queen Street,DRIVE_OWN_VEHICLE,9,EDUCATION,Glenfield North,-36.7738809,174.72661346,Queen Street,-36.84774104,174.76524972,8.904043772402071,Waitakere,Waitakere
Glenview,Auckland-University,DRIVE_OWN_VEHICLE,6,EDUCATION,Glenview,-37.81914877,175.29054836,Auckland-University,-36.85143057,174.76906469,117.06593820635294,Hamilton,Waitakere
Temple View,Hillcrest West (Hamilton City),DRIVE_OWN_VEHICLE,15,EDUCATION,Temple View,-37.82263785,175.21910345,Hillcrest West (Hamilton City),-37.79546663,175.31326581,8.80668258273507,Waipa,Hamilton
Huntly West,Huntly West,DRIVE_OWN_VEHICLE,18,EDUCATION,Huntly West,-37.53603123,175.13873674,Huntly West,-37.53603123,175.13873674,0.0,Waikato,Waikato
Kingston-Mornington-Vogeltown,Mount Cook East,DRIVE_OWN_VEHICLE,6,EDUCATION,Kingston-Mornington-Vogeltown,-41.31951669,174.76580188,Mount Cook East,-41.30251481,174.77750144,2.1281338647549672,Wellington,Wellington
Owairaka West,Auckland-University,DRIVE_OWN_VEHICLE,12,EDUCATION,Owairaka West,-36.89532607,174.71110825,Auckland-University,-36.85143057,174.76906469,7.099381138376037,Waitakere,Waitakere
Massey Central,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Massey Central,-36.83909835,174.60602048,Auckland-University,-36.85143057,174.76906469,14.573084675605724,Waitakere,Waitakere
Yaldhurst,Ilam University,DRIVE_OWN_VEHICLE,27,EDUCATION,Yaldhurst,-43.51680117,172.51440607,Ilam University,-43.52336127,172.57826459,5.2003971752640235,Christchurch,Christchurch
Half Moon Bay West,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Half Moon Bay West,-36.88602382,174.89665015,Auckland-University,-36.85143057,174.76906469,11.983780903775893,Manukau,Waitakere
Pakuranga Heights South West,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Pakuranga Heights South West,-36.9198535,174.88678719,Auckland-University,-36.85143057,174.76906469,12.942407797312793,Manukau,Waitakere
Whitikahu,Hamilton West,DRIVE_OWN_VEHICLE,9,EDUCATION,Whitikahu,-37.57098670000001,175.31718590000003,Hamilton West,-37.80074182,175.2844169,25.70982277107749,Waikato,Hamilton
Khandallah North,Wellington University,DRIVE_OWN_VEHICLE,9,EDUCATION,Khandallah North,-41.24289834,174.79769751,Wellington University,-41.289084,174.7676253,5.717683389625623,Wellington,Wellington
Westmorland,Somerfield West,DRIVE_OWN_VEHICLE,6,EDUCATION,Westmorland,-43.58478365,172.60947081,Somerfield West,-43.56590241,172.61924876,2.2423958625339115,Christchurch,Christchurch
Glendowie North,Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Glendowie North,-36.85540475,174.87371093,Auckland-University,-36.85143057,174.76906469,9.321392965372162,Waitakere,Waitakere
Te Puru,Otara Central,DRIVE_OWN_VEHICLE,12,EDUCATION,Te Puru,-36.89631822,175.00316112,Otara Central,-36.95593456,174.87677994,13.044099385492721,Manukau,Manukau
Tarawera Park,Tarawera Park,DRIVE_OWN_VEHICLE,12,EDUCATION,Tarawera Park,-38.09034331,176.70935902,Tarawera Park,-38.09034331,176.70935902,0.0,Whakatane,Whakatane
Clarkville,Christchurch Central-South,DRIVE_OWN_VEHICLE,9,EDUCATION,Clarkville,-43.39545445,172.60785081,Christchurch Central-South,-43.53815861,172.64240289,16.111116686863756,Waimakariri,Christchurch
Flagstaff South,Hamilton East Village,DRIVE_OWN_VEHICLE,6,EDUCATION,Flagstaff South,-37.729433,175.23989195,Hamilton East Village,-37.79028168,175.29324653,8.232797989588558,Hamilton,Hamilton
Homedale East,Porirua Central,DRIVE_OWN_VEHICLE,9,EDUCATION,Homedale East,-41.2691306,174.95843259,Porirua Central,-41.14584359,174.82583047,17.63476137112291,Hutt city,Porirua
Victoria Park ,Auckland-University,DRIVE_OWN_VEHICLE,9,EDUCATION,Victoria Park,-36.84857807,174.75659124,Auckland-University,-36.85143057,174.76906469,1.1543097162365026,Waitakere,Waitakere
New Windsor South,Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,New Windsor South,-36.90852211,174.71637156,Auckland-University,-36.85143057,174.76906469,7.890905332826708,Waitakere,Waitakere
Sunshine Bay-Fernhill,Queenstown Central,DRIVE_OWN_VEHICLE,21,EDUCATION,Sunshine Bay-Fernhill,-45.04130323,168.63106873,Queenstown Central,-45.0327315,168.65460343,2.0804382200523484,Queenstown-Lakes,Queenstown-Lakes
Chapel Downs,Manukau Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Chapel Downs,-36.97187248,174.90214003,Manukau Central,-36.99138991,174.86947528,3.6233210577400965,Manukau,Manukau
New Lynn South,Epsom Central-North,DRIVE_OWN_VEHICLE,9,EDUCATION,New Lynn South,-36.92110202,174.68283768,Epsom Central-North,-36.88779009,174.76992615,8.583866560503429,Waitakere,Waitakere
Mount Wellington South East,Otara Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Mount Wellington South East,-36.92699118,174.85544369,Otara Central,-36.95593456,174.87677994,3.735427895985331,Waitakere,Manukau
Taupaki,Albany Central,DRIVE_OWN_VEHICLE,6,EDUCATION,Taupaki,-36.82164682,174.5542496,Albany Central,-36.72820186,174.70483518,16.966125555903,Rodney,Waitakere
Hillcrest North (Auckland),Auckland-University,DRIVE_OWN_VEHICLE,15,EDUCATION,Hillcrest North (Auckland),-36.79003781,174.74379298,Auckland-University,-36.85143057,174.76906469,7.187647971494832,Waitakere,Waitakere
Whakatane Central,Trident,DRIVE_OWN_VEHICLE,12,EDUCATION,Whakatane Central,-37.95356587,176.99232736,Trident,-37.96899468,176.97770942,2.1414127641206004,Whakatane,Whakatane
Hillcrest East (Auckland),Auckland-University,DRIVE_OWN_VEHICLE,21,EDUCATION,Hillcrest East (Auckland),-36.79435426,174.73620436,Auckland-University,-36.85143057,174.76906469,6.9881637356203665,Waitakere,Waitakere
Leamington Central,Hamilton West,DRIVE_OWN_VEHICLE,9,EDUCATION,Leamington Central,-37.91053559,175.47246285,Hamilton West,-37.80074182,175.2844169,20.53316416790276,Waipa,Hamilton
Southbrook,Ilam University,DRIVE_OWN_VEHICLE,9,EDUCATION,Southbrook,-43.32718073,172.59765801,Ilam University,-43.52336127,172.57826459,21.87043024029949,Waimakariri,Christchurch
Saint Andrews East,Te Rapa South,DRIVE_OWN_VEHICLE,6,EDUCATION,Saint Andrews East,-37.75334806,175.26167671,Te Rapa South,-37.76141322,175.24114614,2.0154046300777573,Hamilton,Hamilton
