SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Khandallah Reserve,Crofton Downs,PASSENGER_IN_VEHICLE,9,EDUCATION,Khandallah Reserve,-41.2435098,174.78546517,Crofton Downs,-41.25754511,174.76182629,2.518146397660717,Wellington,Wellington
Totara Heights,Hillpark South,PASSENGER_IN_VEHICLE,9,EDUCATION,Totara Heights,-37.0016393,174.90024498,Hillpark South,-37.01717082,174.90042465,1.7270999109867329,Franklin,Franklin
Waterview,Avondale Central (Auckland),PASSENGER_IN_VEHICLE,6,EDUCATION,Waterview,-36.87948054,174.69936142,Avondale Central (Auckland),-36.89552468,174.69519827,1.8220423844546692,Waitakere,Waitakere
Kiripaka,Ngunguru,PASSENGER_IN_VEHICLE,6,EDUCATION,Kiripaka,-35.64674958,174.40287423,Ngunguru,-35.62462501,174.51474389,10.40494242952991,Whangarei,Whangarei
Johnsonville West,Ngaio South,PASSENGER_IN_VEHICLE,9,EDUCATION,Johnsonville West,-41.22309862,174.79383525,Ngaio South,-41.2531632,174.77602584,3.6597010143649973,Wellington,Wellington
St Johns Hill East,College Estate,PASSENGER_IN_VEHICLE,39,EDUCATION,St Johns Hill East,-39.91309776,175.03958323,College Estate,-39.9305007,175.03470499,1.9793293019732672,Wanganui,Wanganui
Lepperton-Brixton,Bell Block West,PASSENGER_IN_VEHICLE,27,EDUCATION,Lepperton-Brixton,-39.03478152,174.21868922,Bell Block West,-39.02995252,174.13758616,7.0258372603810475,New Plymouth,New Plymouth
Welcome Bay South,Welcome Bay South,PASSENGER_IN_VEHICLE,21,EDUCATION,Welcome Bay South,-37.73637425,176.19743547,Welcome Bay South,-37.73637425,176.19743547,0.0,Western Bay of Plenty,Western Bay of Plenty
Rowandale East,Manurewa East,PASSENGER_IN_VEHICLE,6,EDUCATION,Rowandale East,-37.02529361,174.88087913,Manurewa East,-37.02583832,174.90610927,2.240608040533421,Franklin,Franklin
Springvale West,Brunswick-Papaiti,PASSENGER_IN_VEHICLE,24,EDUCATION,Springvale West,-39.92948142,175.01753635,Brunswick-Papaiti,-39.87675408,175.02918802,5.946658975586168,Wanganui,Wanganui
Millwater North,Albany Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Millwater North,-36.6014983,174.67227556,Albany Central,-36.72820186,174.70483518,14.384993398297969,Rodney,Waitakere
Ruamahanga,Palmerston North Hospital,PASSENGER_IN_VEHICLE,12,EDUCATION,Ruamahanga,-40.34920538,175.64194858,Palmerston North Hospital,-40.34174356,175.61482217,2.4440498607701158,Palmerston North,Palmerston North
Wairakei ,Te Maunga North,PASSENGER_IN_VEHICLE,9,EDUCATION,Wairakei,-37.73298319,176.35904418,Te Maunga North,-37.67469413,176.23384817,12.779721321473987,Western Bay of Plenty,Western Bay of Plenty
Prestonville-Grasmere,Invercargill Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Prestonville-Grasmere,-46.38023874,168.34165711,Invercargill Central,-46.41489239,168.32850731,3.9830729280186783,Invercargill,Invercargill
Onekawa Central,Nelson Park,PASSENGER_IN_VEHICLE,6,EDUCATION,Onekawa Central,-39.50598803,176.88890769,Nelson Park,-39.49765371,176.90801557,1.883230695435116,Hastings,Hastings
Paparangi,Thorndon,PASSENGER_IN_VEHICLE,9,EDUCATION,Paparangi,-41.21674369,174.81983715,Thorndon,-41.27246445,174.77422734,7.275316946454108,Wellington,Wellington
Papakura North,Randwick Park East,PASSENGER_IN_VEHICLE,12,EDUCATION,Papakura North,-37.05741406,174.94794613,Randwick Park East,-37.01986261,174.91783022,4.957853022099548,Franklin,Franklin
Papakura North East,Takanini South East,PASSENGER_IN_VEHICLE,15,EDUCATION,Papakura North East,-37.05143433,174.96594275,Takanini South East,-37.04902013,174.94514981,1.864704516574171,Franklin,Franklin
Papakura North,Ardmore,PASSENGER_IN_VEHICLE,33,EDUCATION,Papakura North,-37.05741406,174.94794613,Ardmore,-37.06183843,175.01147993,5.659066664685586,Franklin,Franklin
Lynfield South,Lynfield North,PASSENGER_IN_VEHICLE,57,EDUCATION,Lynfield South,-36.93014096,174.72013007,Lynfield North,-36.91952771,174.71763043,1.2008751987060555,Waitakere,Waitakere
Karikari Peninsula,Taumarumaru,PASSENGER_IN_VEHICLE,6,EDUCATION,Karikari Peninsula,-34.99527816,173.37873836,Taumarumaru,-34.99672682,173.50774402,11.752228901778134,Far North,Far North
Mount Wellington Ferndale,Penrose,PASSENGER_IN_VEHICLE,6,EDUCATION,Mount Wellington Ferndale,-36.90212113,174.83177929,Penrose,-36.91999811,174.82258914,2.1492049855250124,Waitakere,Waitakere
Khandallah North,Khandallah Reserve,PASSENGER_IN_VEHICLE,39,EDUCATION,Khandallah North,-41.24289834,174.79769751,Khandallah Reserve,-41.2435098,174.78546517,1.024996957951459,Wellington,Wellington
Strandon,Fitzroy-Glen Avon,PASSENGER_IN_VEHICLE,42,EDUCATION,Strandon,-39.05369313,174.09475657,Fitzroy-Glen Avon,-39.07427128,174.12360445,3.382159943836085,New Plymouth,New Plymouth
Blockhouse Bay North East,Lynfield North,PASSENGER_IN_VEHICLE,45,EDUCATION,Blockhouse Bay North East,-36.91483741,174.70821128,Lynfield North,-36.91952771,174.71763043,0.9865042836586227,Waitakere,Waitakere
Northpark North,Botany South,PASSENGER_IN_VEHICLE,12,EDUCATION,Northpark North,-36.91724964,174.92247912,Botany South,-36.9385812,174.91414624,2.4849206224758067,Manukau,Manukau
Castlecliff East,Gonville North,PASSENGER_IN_VEHICLE,12,EDUCATION,Castlecliff East,-39.93653060000001,174.99269163,Gonville North,-39.93848551,175.02900874,3.103951019600708,Wanganui,Wanganui
Temple View,Ngahinapouri,PASSENGER_IN_VEHICLE,42,EDUCATION,Temple View,-37.82263785,175.21910345,Ngahinapouri,-37.86550268,175.20500766,4.924438390452117,Waipa,Waipa
Donegal Park,Chapel Downs,PASSENGER_IN_VEHICLE,12,EDUCATION,Donegal Park,-36.97749254,174.90785629,Chapel Downs,-36.97187248,174.90214003,0.8052238625841484,Manukau,Manukau
Whitiora,Whitiora,PASSENGER_IN_VEHICLE,18,EDUCATION,Whitiora,-37.77756896,175.27048029,Whitiora,-37.77756896,175.27048029,0.0,Hamilton,Hamilton
Morningside (Auckland),Morningside (Auckland),PASSENGER_IN_VEHICLE,33,EDUCATION,Morningside (Auckland),-36.87312613,174.73197443,Morningside (Auckland),-36.87312613,174.73197443,0.0,Waitakere,Waitakere
New Lynn North West,Green Bay North,PASSENGER_IN_VEHICLE,18,EDUCATION,New Lynn North West,-36.90794042,174.67168246,Green Bay North,-36.92628317,174.68526542,2.370274314565587,Waitakere,Waitakere
Tai Tapu,Ilam North,PASSENGER_IN_VEHICLE,9,EDUCATION,Tai Tapu,-43.66624869,172.58448288,Ilam North,-43.51329549,172.5691116,17.052615690022712,Selwyn,Christchurch
Ngaumutawa,Douglas Park,PASSENGER_IN_VEHICLE,33,EDUCATION,Ngaumutawa,-40.94117259,175.636236,Douglas Park,-40.94626766,175.65254353,1.4822399821502492,Masterton,Masterton
Bathgate Park,Tainui,PASSENGER_IN_VEHICLE,6,EDUCATION,Bathgate Park,-45.89889991,170.49998291,Tainui,-45.90348586,170.52778609,2.2110258612289635,Dunedin,Dunedin
Tauranga Hospital,Tauranga Central,PASSENGER_IN_VEHICLE,15,EDUCATION,Tauranga Hospital,-37.70320853,176.14700706,Tauranga Central,-37.67947411,176.16704264,3.173805961517361,Western Bay of Plenty,
Maraekakaho,Frimley,PASSENGER_IN_VEHICLE,15,EDUCATION,Maraekakaho,-39.62634976,176.29699518,Frimley,-39.62166848,176.82925988,45.59002213206472,Hastings,Hastings city
Bucklands Beach South,Farm Cove,PASSENGER_IN_VEHICLE,15,EDUCATION,Bucklands Beach South,-36.88980813,174.91318756,Farm Cove,-36.89546599,174.88380665,2.6875026577203207,Manukau,Manukau
Whanganui East-Williams Domain,Whanganui Central,PASSENGER_IN_VEHICLE,21,EDUCATION,Whanganui East-Williams Domain,-39.91385177,175.06149866,Whanganui Central,-39.93513676,175.04701799,2.669544249743723,Wanganui,Wanganui
Parakai,Helensville,PASSENGER_IN_VEHICLE,33,EDUCATION,Parakai,-36.65763462,174.43599289,Helensville,-36.67496915,174.45425272,2.523443419722126,Rodney,Rodney
Waitohi (Timaru District),Watlington,PASSENGER_IN_VEHICLE,9,EDUCATION,Waitohi (Timaru District),-44.18539597,171.37833391,Watlington,-44.40623438,171.23201132,27.177507698037953,Timaru,Timaru
Epsom South,Three Kings East,PASSENGER_IN_VEHICLE,15,EDUCATION,Epsom South,-36.90439621,174.7662217,Three Kings East,-36.90429123,174.75840181,0.6954098749966782,Waitakere,Waitakere
New Brighton,Opawa,PASSENGER_IN_VEHICLE,9,EDUCATION,New Brighton,-43.51368514,172.72951195,Opawa,-43.55608227,172.66204386,7.197529290127666,Christchurch,Christchurch
Rawhiti ,South New Brighton,PASSENGER_IN_VEHICLE,6,EDUCATION,Rawhiti,-43.50238558,172.71700742,South New Brighton,-43.53129617,172.73917693,3.6783220191902473,Christchurch,
Mount Wellington South West,Mount Wellington West,PASSENGER_IN_VEHICLE,9,EDUCATION,Mount Wellington South West,-36.93113094,174.8459642,Mount Wellington West,-36.91116791,174.82771093,2.7496254075910675,Waitakere,Waitakere
Atawhai,Nelson Central-Trafalgar,PASSENGER_IN_VEHICLE,9,EDUCATION,Atawhai,-41.24786852,173.31976671,Nelson Central-Trafalgar,-41.27273863,173.28210878,4.189969136599114,Nelson,Nelson
Fenton Park,Victoria,PASSENGER_IN_VEHICLE,9,EDUCATION,Fenton Park,-38.15219623,176.25754054,Victoria,-38.1428939,176.24450819999996,1.539051362782842,Rotorua,Rotorua
Mangere South,Onehunga West,PASSENGER_IN_VEHICLE,9,EDUCATION,Mangere South,-36.97875887,174.79514489,Onehunga West,-36.91965553,174.77421645,6.830068340122559,Manukau,Waitakere
Remuera Abbotts Park,Remuera Waitaramoa,PASSENGER_IN_VEHICLE,15,EDUCATION,Remuera Abbotts Park,-36.88487835,174.81311405,Remuera Waitaramoa,-36.87147136,174.79423523,2.2454775364286284,Waitakere,Waitakere
Poutoa,Miranui,PASSENGER_IN_VEHICLE,9,EDUCATION,Poutoa,-40.390038200000006,175.64544144,Miranui,-40.53552154,175.48107991,21.331776436056593,Palmerston North,Horowhenua
Grey Lynn Central,Herne Bay,PASSENGER_IN_VEHICLE,12,EDUCATION,Grey Lynn Central,-36.86209925,174.74622031,Herne Bay,-36.84490477,174.73164481,2.3102694151532037,Waitakere,Waitakere
Highbury East,Awapuni North ,PASSENGER_IN_VEHICLE,9,EDUCATION,Highbury East,-40.3613441,175.58624604,Awapuni North,-40.37027268,175.58870846,1.0144950606460723,Palmerston North,Palmerston North
Weymouth North,Harania South,PASSENGER_IN_VEHICLE,6,EDUCATION,Weymouth North,-37.03938307,174.86530684,Harania South,-36.96750095,174.81463304,9.172538690117776,Franklin,Manukau
Ilam South,Ilam University,PASSENGER_IN_VEHICLE,27,EDUCATION,Ilam South,-43.5243795,172.56260385,Ilam University,-43.52336127,172.57826459,1.2677297735319466,Christchurch,Christchurch
Brookfield East,Bethlehem Central,PASSENGER_IN_VEHICLE,24,EDUCATION,Brookfield East,-37.68730456,176.14143485,Bethlehem Central,-37.7065879,176.11498118,3.164624521035695,Western Bay of Plenty,Western Bay of Plenty
Matata-Otakiri,Trident,PASSENGER_IN_VEHICLE,18,EDUCATION,Matata-Otakiri,-37.93846406,176.80043803,Trident,-37.96899468,176.97770942,15.909238822891712,Whakatane,Whakatane
Castlecliff East,Whanganui Central,PASSENGER_IN_VEHICLE,18,EDUCATION,Castlecliff East,-39.93653060000001,174.99269163,Whanganui Central,-39.93513676,175.04701799,4.634471151197247,Wanganui,Wanganui
New Lynn Seabrook,Avondale South (Auckland),PASSENGER_IN_VEHICLE,9,EDUCATION,New Lynn Seabrook,-36.91793217,174.6718063,Avondale South (Auckland),-36.90336613,174.69745753,2.7972341539847005,Waitakere,Waitakere
Howick Central,Howick West,PASSENGER_IN_VEHICLE,6,EDUCATION,Howick Central,-36.89922262,174.92368474,Howick West,-36.89320364,174.91979511,0.7533745572396797,Manukau,Manukau
Waikuku,Pegasus,PASSENGER_IN_VEHICLE,36,EDUCATION,Waikuku,-43.29270375,172.66440938,Pegasus,-43.31136296,172.6965139,3.324790090650324,Waimakariri,Waimakariri
Ashhurst,Ashhurst,PASSENGER_IN_VEHICLE,120,EDUCATION,Ashhurst,-40.29115251,175.75860165,Ashhurst,-40.29115251,175.75860165,0.0,Palmerston North,Palmerston North
Tai Tapu,Merivale,PASSENGER_IN_VEHICLE,18,EDUCATION,Tai Tapu,-43.66624869,172.58448288,Merivale,-43.51635206,172.61911331,16.899472667649146,Selwyn,Christchurch
Fairview Heights,Oteha East,PASSENGER_IN_VEHICLE,120,EDUCATION,Fairview Heights,-36.71007322,174.71678985,Oteha East,-36.71657898,174.72207262,0.8631689696455527,Waitakere,Waitakere
Ferguson,Papatoetoe East,PASSENGER_IN_VEHICLE,9,EDUCATION,Ferguson,-36.966167,174.88252157,Papatoetoe East,-36.97237736,174.87353637,1.0554953888698622,Manukau,Manukau
Taurekaitai,Havelock Hills,PASSENGER_IN_VEHICLE,6,EDUCATION,Taurekaitai,-40.20716661,176.53337716,Havelock Hills,-39.68336487,176.88652908,65.56451264265948,Central Hawke's Bay,Hastings city
Takanini West,Takanini West,PASSENGER_IN_VEHICLE,9,EDUCATION,Takanini West,-37.04068506,174.92112941,Takanini West,-37.04068506,174.92112941,0.0,Franklin,Franklin
Tawa North,Thorndon,PASSENGER_IN_VEHICLE,12,EDUCATION,Tawa North,-41.16425548,174.82107209,Thorndon,-41.27246445,174.77422734,12.654164361779294,Porirua,Wellington
Motiti,Te Maunga North,PASSENGER_IN_VEHICLE,12,EDUCATION,Motiti,-37.71900661,176.34389997,Te Maunga North,-37.67469413,176.23384817,10.864372457168498,Western Bay of Plenty,Western Bay of Plenty
Strowan,Ilam North,PASSENGER_IN_VEHICLE,12,EDUCATION,Strowan,-43.50761954,172.60874654,Ilam North,-43.51329549,172.5691116,3.258034716463686,Christchurch,Christchurch
Victory,Victory,PASSENGER_IN_VEHICLE,9,EDUCATION,Victory,-41.28580137,173.26988584,Victory,-41.28580137,173.26988584,0.0,Nelson,Nelson
Fairfield (Hamilton City),Kainui-Gordonton,PASSENGER_IN_VEHICLE,9,EDUCATION,Fairfield (Hamilton City),-37.76889278,175.284084,Kainui-Gordonton,-37.65939637,175.27496356,12.201847975028176,Hamilton,Waikato
Lower Aramoho,Gonville North,PASSENGER_IN_VEHICLE,12,EDUCATION,Lower Aramoho,-39.90451924,175.05309598,Gonville North,-39.93848551,175.02900874,4.299323574815437,Wanganui,Wanganui
Maraekakaho,Hastings Central,PASSENGER_IN_VEHICLE,6,EDUCATION,Maraekakaho,-39.62634976,176.29699518,Hastings Central,-39.63962329,176.84642759,47.07445242822272,Hastings,Hastings city
Pomare,Kuirau,PASSENGER_IN_VEHICLE,15,EDUCATION,Pomare,-38.15440452,176.2216546,Kuirau,-38.13474084,176.24242829,2.8427139367301053,Rotorua,Rotorua
Te Reti,Otumoetai North,PASSENGER_IN_VEHICLE,6,EDUCATION,Te Reti,-37.70366196,176.13076274,Otumoetai North,-37.66946351,176.14903993,4.128822318656056,Western Bay of Plenty,Western Bay of Plenty
Addington East,Addington West,PASSENGER_IN_VEHICLE,18,EDUCATION,Addington East,-43.5451456,172.62305787,Addington West,-43.54499206,172.61361904,0.7609397057472338,Christchurch,Christchurch
Kumeu-Huapai,Waimauku,PASSENGER_IN_VEHICLE,6,EDUCATION,Kumeu-Huapai,-36.76998293,174.54286666,Waimauku,-36.7805997,174.46444508,7.083757159590824,Rodney,Rodney
Remuera West,Mount St John,PASSENGER_IN_VEHICLE,78,EDUCATION,Remuera West,-36.87008743,174.78592756,Mount St John,-36.88236812,174.78035947,1.4525921442058805,Waitakere,Waitakere
Newbury,Roslyn (Palmerston North City),PASSENGER_IN_VEHICLE,21,EDUCATION,Newbury,-40.33398879,175.57992885,Roslyn (Palmerston North City),-40.33547398,175.62895929,4.159160674016736,Manawatu,Palmerston North
McLaren Park,Henderson Lincoln South,PASSENGER_IN_VEHICLE,36,EDUCATION,McLaren Park,-36.89892389,174.62097855,Henderson Lincoln South,-36.86722468,174.62367505,3.5329409196708537,Waitakere,Waitakere
Birkenhead West,Birkenhead West,PASSENGER_IN_VEHICLE,36,EDUCATION,Birkenhead West,-36.80638223,174.71287204,Birkenhead West,-36.80638223,174.71287204,0.0,Waitakere,Waitakere
Outer Kaiti,Te Hapara East,PASSENGER_IN_VEHICLE,9,EDUCATION,Outer Kaiti,-38.66939983,178.05655503,Te Hapara East,-38.6560244,178.01721277,3.72563449375597,Gisborne,Gisborne
Hillmorton,Christchurch Central-South,PASSENGER_IN_VEHICLE,6,EDUCATION,Hillmorton,-43.55310995,172.58378183,Christchurch Central-South,-43.53815861,172.64240289,5.0086468453862105,Christchurch,Christchurch
Birkdale North,Birkdale North,PASSENGER_IN_VEHICLE,93,EDUCATION,Birkdale North,-36.79368225,174.70092376,Birkdale North,-36.79368225,174.70092376,0.0,Waitakere,Waitakere
Pihauatua,Milverton,PASSENGER_IN_VEHICLE,6,EDUCATION,Pihauatua,-40.45284951,175.60466791,Milverton,-40.35969543,175.61983251,10.437540148965557,Palmerston North,Palmerston North
Hexton,Te Hapara North,PASSENGER_IN_VEHICLE,90,EDUCATION,Hexton,-38.62021616,177.96813152,Te Hapara North,-38.65019278,178.00054269,4.3630043172616135,Gisborne,Gisborne
Botany Downs West,Eastern Beach,PASSENGER_IN_VEHICLE,15,EDUCATION,Botany Downs West,-36.90954846,174.91414564,Eastern Beach,-36.87674433,174.91349074,3.6481177340297695,Manukau,Manukau
Gleniti North,Glenwood,PASSENGER_IN_VEHICLE,6,EDUCATION,Gleniti North,-44.37306152,171.18538893,Glenwood,-44.38744935,171.20852652,2.437360999621238,Timaru,Timaru
Maungatapu,Bellevue,PASSENGER_IN_VEHICLE,6,EDUCATION,Maungatapu,-37.7183264,176.17894876,Bellevue,-37.67938337,176.1292392,6.1545805588435,Western Bay of Plenty,Western Bay of Plenty
Hillsborough West (Auckland),Lynfield North,PASSENGER_IN_VEHICLE,9,EDUCATION,Hillsborough West (Auckland),-36.91988593,174.74732339,Lynfield North,-36.91952771,174.71763043,2.639942544649395,Waitakere,Waitakere
Ngaruawahia North,Ngaruawahia North,PASSENGER_IN_VEHICLE,18,EDUCATION,Ngaruawahia North,-37.66207762,175.15347345,Ngaruawahia North,-37.66207762,175.15347345,0.0,Waikato,Waikato
Jellie Park,Burnside,PASSENGER_IN_VEHICLE,9,EDUCATION,Jellie Park,-43.51329391,172.58360326,Burnside,-43.50309147,172.5759413,1.291826756631433,Christchurch,Christchurch
Marfell,Welbourn,PASSENGER_IN_VEHICLE,9,EDUCATION,Marfell,-39.07502389,174.04711191,Welbourn,-39.08571024,174.09311599999995,4.144888854222908,New Plymouth,New Plymouth
Peachgrove,Hamilton East Village,PASSENGER_IN_VEHICLE,69,EDUCATION,Peachgrove,-37.77692046,175.2973258,Hamilton East Village,-37.79028168,175.29324653,1.5283385271483738,Hamilton,Hamilton
Concord,Kaikorai-Bradford,PASSENGER_IN_VEHICLE,18,EDUCATION,Concord,-45.90471629,170.46034592,Kaikorai-Bradford,-45.89632854,170.44876643,1.2933531789133883,Dunedin,Dunedin
Highfield North,Marchwiel East,PASSENGER_IN_VEHICLE,6,EDUCATION,Highfield North,-44.38615156,171.22318733,Marchwiel East,-44.37704716,171.23534538,1.3994423126222957,Timaru,Timaru
Queenwood (Hamilton City),Miropiko,PASSENGER_IN_VEHICLE,27,EDUCATION,Queenwood (Hamilton City),-37.74645488,175.26616377,Miropiko,-37.76463892,175.27155726,2.076825943327152,Hamilton,Hamilton
Fenton Park,Springfield South,PASSENGER_IN_VEHICLE,9,EDUCATION,Fenton Park,-38.15219623,176.25754054,Springfield South,-38.16331896,176.22771944,2.8858392894719525,Rotorua,Rotorua
Motueka West,Moutere Hills,PASSENGER_IN_VEHICLE,6,EDUCATION,Motueka West,-41.12544913,172.99560963,Moutere Hills,-41.26413088,173.0336074,15.745040535543835,Tasman,Tasman
Onekawa South,Onekawa South,PASSENGER_IN_VEHICLE,9,EDUCATION,Onekawa South,-39.51636261,176.89173053,Onekawa South,-39.51636261,176.89173053,0.0,Hastings,Hastings
Whataupoko East,Centennial Crescent,PASSENGER_IN_VEHICLE,27,EDUCATION,Whataupoko East,-38.64990296,178.03200646,Centennial Crescent,-38.66282628,178.00942769999997,2.430813650561515,Gisborne,Gisborne
Pinehaven,Tirohanga,PASSENGER_IN_VEHICLE,6,EDUCATION,Pinehaven,-41.16844867,175.01768274,Tirohanga,-41.19825451,174.90584966,9.928373801113972,Upper Hutt,Hutt city
Hillcrest East (Auckland),Hillcrest North (Auckland),PASSENGER_IN_VEHICLE,21,EDUCATION,Hillcrest East (Auckland),-36.79435426,174.73620436,Hillcrest North (Auckland),-36.79003781,174.74379298,0.8288495633275991,Waitakere,Waitakere
Glendene North,Te Atatu South-Edmonton,PASSENGER_IN_VEHICLE,24,EDUCATION,Glendene North,-36.89209039,174.64903698,Te Atatu South-Edmonton,-36.86466374,174.64220852,3.1095961697694907,Waitakere,Waitakere
Outer Wakatipu,Arrowtown,PASSENGER_IN_VEHICLE,15,EDUCATION,Outer Wakatipu,-44.83712994,168.71544041,Arrowtown,-44.9457261,168.83841556,15.480960111027512,Queenstown-Lakes,Queenstown-Lakes
Welcome Bay East,Tauranga South,PASSENGER_IN_VEHICLE,42,EDUCATION,Welcome Bay East,-37.72030061,176.20928394,Tauranga South,-37.7084259,176.15681961,4.8000997318453225,Western Bay of Plenty,Western Bay of Plenty
Wainui ,Allandale,PASSENGER_IN_VEHICLE,30,EDUCATION,Wainui,-38.01390602,177.03388212,Allandale,-37.96801926,176.98635382,6.58650765379678,Whakatane,Whakatane
Bay View,Bay View,PASSENGER_IN_VEHICLE,78,EDUCATION,Bay View,-39.44155622,176.85839471,Bay View,-39.44155622,176.85839471,0.0,Napier,Napier
Kaiapoi West,Sovereign Palms,PASSENGER_IN_VEHICLE,9,EDUCATION,Kaiapoi West,-43.38223807,172.64425626,Sovereign Palms,-43.36711702,172.66837672,2.5744436314629997,Waimakariri,Waimakariri
Te Papapa,Te Papapa,PASSENGER_IN_VEHICLE,24,EDUCATION,Te Papapa,-36.91863866,174.79648981,Te Papapa,-36.91863866,174.79648981,0.0,Waitakere,Waitakere
Casebrook,Paparua,PASSENGER_IN_VEHICLE,6,EDUCATION,Casebrook,-43.47930829,172.59864558,Paparua,-43.52734771,172.46226351,12.228137666183805,Christchurch,Christchurch
Redwood North,Belfast East,PASSENGER_IN_VEHICLE,9,EDUCATION,Redwood North,-43.46919569,172.62469572,Belfast East,-43.44840955,172.63764405,2.536611761282097,Christchurch,Christchurch
Browns Bay South West,Windsor Park,PASSENGER_IN_VEHICLE,57,EDUCATION,Browns Bay South West,-36.72178932,174.72994649,Windsor Park,-36.73975221,174.73568351,2.061779020277487,Waitakere,Waitakere
Mairangi Bay North,Albany South,PASSENGER_IN_VEHICLE,6,EDUCATION,Mairangi Bay North,-36.73858904,174.74654933,Albany South,-36.73882334,174.70949248,3.30218201089346,Waitakere,Waitakere
Mangere Central,Harania North,PASSENGER_IN_VEHICLE,15,EDUCATION,Mangere Central,-36.97101355,174.79882139,Harania North,-36.96170937,174.8102543,1.4498544108557028,Manukau,Manukau
Matatoki-Puriri,Thames South,PASSENGER_IN_VEHICLE,21,EDUCATION,Matatoki-Puriri,-37.23726446,175.66087396,Thames South,-37.1491222,175.55903757,13.320206510544148,Thames-Coromandel,Thames-Coromandel
Ranui North,Ranui Domain,PASSENGER_IN_VEHICLE,21,EDUCATION,Ranui North,-36.86005874,174.60220592,Ranui Domain,-36.86589923,174.60427343,0.6749775811289497,Waitakere,Waitakere
Glenavon,Lynfield North,PASSENGER_IN_VEHICLE,33,EDUCATION,Glenavon,-36.90919425,174.70324553,Lynfield North,-36.91952771,174.71763043,1.7192419499208342,Waitakere,Waitakere
Matata-Otakiri,Onepu Spring,PASSENGER_IN_VEHICLE,27,EDUCATION,Matata-Otakiri,-37.93846406,176.80043803,Onepu Spring,-38.04128543,176.74994854,12.25952005677629,Whakatane,Whakatane
Raceway Park,Raureka,PASSENGER_IN_VEHICLE,18,EDUCATION,Raceway Park,-39.64609207,176.83245272,Raureka,-39.64068599,176.82489735,0.8830952487862337,Hastings city,Hastings city
Feilding Central,Kimbolton North,PASSENGER_IN_VEHICLE,9,EDUCATION,Feilding Central,-40.23865803,175.58114321,Kimbolton North,-40.2074565,175.58214784,3.4705001381762752,Manawatu,Manawatu
Papakura North East,Opaheke,PASSENGER_IN_VEHICLE,9,EDUCATION,Papakura North East,-37.05143433,174.96594275,Opaheke,-37.07682576,174.94797761,3.2423017023049283,Franklin,Franklin
Royal Oak (Palmerston North City),Palmerston North Hospital,PASSENGER_IN_VEHICLE,9,EDUCATION,Royal Oak (Palmerston North City),-40.33074153,175.66259312,Palmerston North Hospital,-40.34174356,175.61482217,4.2298121627682335,Palmerston North,Palmerston North
Hataitai North,Thorndon,PASSENGER_IN_VEHICLE,6,EDUCATION,Hataitai North,-41.30162529,174.79629811,Thorndon,-41.27246445,174.77422734,3.730241966565888,Wellington,Wellington
Taumarunui East,Taumarunui Central,PASSENGER_IN_VEHICLE,36,EDUCATION,Taumarunui East,-38.88852154,175.31379572,Taumarunui Central,-38.88792031,175.26436605,4.2787117653594535,Ruapehu,Ruapehu
Hamilton East,Claudelands,PASSENGER_IN_VEHICLE,15,EDUCATION,Hamilton East,-37.80128004,175.30076378,Claudelands,-37.77969313,175.28791146,2.6527666964431207,Hamilton,Hamilton
Henderson North,Sunnyvale East,PASSENGER_IN_VEHICLE,6,EDUCATION,Henderson North,-36.87606154,174.62534230000003,Sunnyvale East,-36.89955638,174.64253379,3.0270132424968463,Waitakere,Waitakere
Dairy Flat South,Northcross,PASSENGER_IN_VEHICLE,9,EDUCATION,Dairy Flat South,-36.6956027,174.67916408,Northcross,-36.71165743,174.73076830000005,4.934704786432059,Rodney,Waitakere
Baypark-Kairua,Doncaster,PASSENGER_IN_VEHICLE,15,EDUCATION,Baypark-Kairua,-37.70754878,176.24959109,Doncaster,-37.71059488,176.29681832,4.168329450932273,Western Bay of Plenty,Western Bay of Plenty
Moturoa,Strandon,PASSENGER_IN_VEHICLE,12,EDUCATION,Moturoa,-39.06270468,174.04833643,Strandon,-39.05369313,174.09475657,4.131439056205797,New Plymouth,New Plymouth
Beach Haven South,Birkenhead South,PASSENGER_IN_VEHICLE,12,EDUCATION,Beach Haven South,-36.80714782,174.69419527,Birkenhead South,-36.81601936,174.73031198,3.3631732997959563,Waitakere,Waitakere
Hikurangi,Granfield Reserve,PASSENGER_IN_VEHICLE,12,EDUCATION,Hikurangi,-35.59448279999999,174.28716175,Granfield Reserve,-35.69015065,174.29505823,10.661685027217287,Whangarei,Whangarei
Glenleith,Arthur Street,PASSENGER_IN_VEHICLE,12,EDUCATION,Glenleith,-45.84321396,170.49960706,Arthur Street,-45.8757494,170.49272725,3.656793285103783,Dunedin,Dunedin
Bucklands Beach South,Bucklands Beach North,PASSENGER_IN_VEHICLE,27,EDUCATION,Bucklands Beach South,-36.88980813,174.91318756,Bucklands Beach North,-36.86068628,174.9037907,3.3443375795713286,Manukau,
