SA2_name_usual_residence_address,SA2_name_educational_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2
Pinehaven,Hutt Central South,SCHOOL_BUS,6,EDUCATION,Pinehaven,-41.16844867,175.01768274,Hutt Central South,-41.21349159,174.90936129,10.355693690250027,Upper Hutt,Hutt city
Mount Albert West,Ponsonby East,SCHOOL_BUS,6,EDUCATION,Mount Albert West,-36.88204623,174.70769409,Ponsonby East,-36.85137951,174.74159318,4.5521577299662725,Waitakere,Waitakere
Otumoetai South,Bethlehem Central,SCHOOL_BUS,12,EDUCATION,Otumoetai South,-37.67691846,176.14437130000005,Bethlehem Central,-37.7065879,176.11498118,4.191844693032049,Western Bay of Plenty,Western Bay of Plenty
Fitzroy-Glen Avon,Fitzroy-Glen Avon,SCHOOL_BUS,9,EDUCATION,Fitzroy-Glen Avon,-39.07427128,174.12360445,Fitzroy-Glen Avon,-39.07427128,174.12360445,0.0,New Plymouth,New Plymouth
Bulls,Marton North,SCHOOL_BUS,15,EDUCATION,Bulls,-40.17938877,175.3825101,Marton North,-40.06299097,175.37098077,12.979917970773116,Rangitikei,Rangitikei
Mangatainoka,Pahiatua,SCHOOL_BUS,60,EDUCATION,Mangatainoka,-40.39758846,175.82546085,Pahiatua,-40.45465931,175.83721683,6.423534926728827,Tararua,Tararua
Western Heights (Auckland),Massey West,SCHOOL_BUS,6,EDUCATION,Western Heights (Auckland),-36.88738067,174.61313879,Massey West,-36.84988607,174.60742952,4.200029779644866,Waitakere,Waitakere
Pohangina-Apiti,Pohangina-Apiti,SCHOOL_BUS,24,EDUCATION,Pohangina-Apiti,-40.07201708,175.91250803,Pohangina-Apiti,-40.07201708,175.91250803,0.0,Manawatu,Manawatu
Karori South,Eastern Bays ,SCHOOL_BUS,9,EDUCATION,Karori South,-41.28902351,174.73328551,Eastern Bays,-41.28078028,174.90926531,14.732723752616668,Wellington,Hutt city
Aniseed Valley,Rutherford,SCHOOL_BUS,6,EDUCATION,Aniseed Valley,-41.38639039,173.20891676,Rutherford,-41.28072441,173.28230759,13.251400823155466,Tasman,Nelson
Pahoia,Omokoroa,SCHOOL_BUS,9,EDUCATION,Pahoia,-37.70302699,175.96812271,Omokoroa,-37.64305079,176.03430624,8.854728258571377,Western Bay of Plenty,Western Bay of Plenty
Oamaru North Orana Park,Lower Waitaki,SCHOOL_BUS,6,EDUCATION,Oamaru North Orana Park,-45.08058565,170.97765366,Lower Waitaki,-45.00239341,171.02035686,9.319492817678134,Waitaki,Waitaki
Gulf Harbour North,Kingsway,SCHOOL_BUS,18,EDUCATION,Gulf Harbour North,-36.60949658,174.79413674,Kingsway,-36.60606427,174.68651435,9.613976883289403,Rodney,Rodney
Waikaka,Riversdale-Piano Flat,SCHOOL_BUS,18,EDUCATION,Waikaka,-45.96604044,168.98043741,Riversdale-Piano Flat,-45.48645863,169.03162811,53.47490072323534,Gore,Southland
Kauwhata,Awapuni South ,SCHOOL_BUS,6,EDUCATION,Kauwhata,-40.37673467,175.4759989,Awapuni South,-40.37784493,175.59343472,9.948489959187327,Manawatu,Palmerston North
Bell Block East,Strandon,SCHOOL_BUS,15,EDUCATION,Bell Block East,-39.0162041,174.17002393,Strandon,-39.05369313,174.09475657,7.722695518661418,New Plymouth,New Plymouth
Torlesse,Darfield,SCHOOL_BUS,66,EDUCATION,Torlesse,-43.34568833,171.90320308,Darfield,-43.49796117,172.09991696,23.218306482158628,Selwyn,Selwyn
Papakura East,Ardmore,SCHOOL_BUS,12,EDUCATION,Papakura East,-37.05846123,174.97920854,Ardmore,-37.06183843,175.01147993,2.8880851214736785,Franklin,Franklin
Wairoa,Frasertown-Ruakituri,SCHOOL_BUS,15,EDUCATION,Wairoa,-39.03908469,177.41898076,Frasertown-Ruakituri,-38.79568211,177.34997241,27.71580050367741,Wairoa,Wairoa
Burnham Camp,Lincoln West,SCHOOL_BUS,9,EDUCATION,Burnham Camp,-43.61513889,172.30295866,Lincoln West,-43.64345571,172.47791199,14.428864314664738,Selwyn,Selwyn
Beach Haven South,Forrest Hill West,SCHOOL_BUS,6,EDUCATION,Beach Haven South,-36.80714782,174.69419527,Forrest Hill West,-36.76895837,174.7451352,6.213709146776682,Waitakere,Waitakere
Lower Moutere,Moutere Hills,SCHOOL_BUS,12,EDUCATION,Lower Moutere,-41.16044272,172.98050868,Moutere Hills,-41.26413088,173.0336074,12.355561495878275,Tasman,Tasman
Huntly West,Huntly West,SCHOOL_BUS,15,EDUCATION,Huntly West,-37.53603123,175.13873674,Huntly West,-37.53603123,175.13873674,0.0,Waikato,Waikato
Waima-Woodlands Park,Kaurilands,SCHOOL_BUS,39,EDUCATION,Waima-Woodlands Park,-36.94665584,174.63541623,Kaurilands,-36.92947622,174.65583671,2.6349686367137988,Waitakere,Waitakere
Murchison-Nelson Lakes,Murchison-Nelson Lakes,SCHOOL_BUS,42,EDUCATION,Murchison-Nelson Lakes,-41.88459953,172.4650349,Murchison-Nelson Lakes,-41.88459953,172.4650349,0.0,Tasman,Tasman
Glamorgan,Northcross,SCHOOL_BUS,15,EDUCATION,Glamorgan,-36.70130329,174.7405506,Northcross,-36.71165743,174.73076830000005,1.4443094571488588,Waitakere,Waitakere
Awapuni North ,Newbury,SCHOOL_BUS,12,EDUCATION,Awapuni North,-40.37027268,175.58870846,Newbury,-40.33398879,175.57992885,4.102606026466327,Palmerston North,Manawatu
Pohangina-Apiti,Tremaine,SCHOOL_BUS,9,EDUCATION,Pohangina-Apiti,-40.07201708,175.91250803,Tremaine,-40.33969042,175.59865691,39.953427997597025,Manawatu,Palmerston North
Martinborough,Kuripuni,SCHOOL_BUS,12,EDUCATION,Martinborough,-41.21981971,175.45862537,Kuripuni,-40.95167579,175.64326344,33.59272218523541,South Wairarapa,Masterton
Te Akau,Te Akau,SCHOOL_BUS,45,EDUCATION,Te Akau,-37.69707947,175.04556188,Te Akau,-37.69707947,175.04556188,0.0,Waikato,Waikato
Saint Heliers North,Remuera North,SCHOOL_BUS,9,EDUCATION,Saint Heliers North,-36.85233733,174.86193821,Remuera North,-36.86848079999999,174.8040065,5.457664251434191,Waitakere,Waitakere
Rothesay Bay,Forrest Hill West,SCHOOL_BUS,9,EDUCATION,Rothesay Bay,-36.7235541,174.74729392,Forrest Hill West,-36.76895837,174.7451352,5.052386957792719,Waitakere,Waitakere
St Leonards,Bluff Hill,SCHOOL_BUS,9,EDUCATION,St Leonards,-39.63470466,176.83315248,Bluff Hill,-39.48081517,176.91538913,18.507163798572712,Hastings city,Napier
Ngaio South,Strathmore (Wellington City),SCHOOL_BUS,9,EDUCATION,Ngaio South,-41.2531632,174.77602584,Strathmore (Wellington City),-41.33164104,174.82054496,9.48593795922491,Wellington,Wellington
Maihiihi,Maihiihi,SCHOOL_BUS,72,EDUCATION,Maihiihi,-38.25985712,175.35339708,Maihiihi,-38.25985712,175.35339708,0.0,Otorohanga,Otorohanga
Strathmore (Wellington City),Kilbirnie Central,SCHOOL_BUS,12,EDUCATION,Strathmore (Wellington City),-41.33164104,174.82054496,Kilbirnie Central,-41.31694317,174.79267899,2.8435538691670383,Wellington,Wellington
Mapara,Wairakei-Broadlands,SCHOOL_BUS,33,EDUCATION,Mapara,-38.65445471,175.97695924,Wairakei-Broadlands,-38.68443198,176.26217734,24.985110961743487,Taupo,Taupo
North Cape,North Cape,SCHOOL_BUS,60,EDUCATION,North Cape,-34.50545276,172.77554997,North Cape,-34.50545276,172.77554997,0.0,Far North,Far North
Totara Heights,Somerville,SCHOOL_BUS,15,EDUCATION,Totara Heights,-37.0016393,174.90024498,Somerville,-36.91234246,174.93394109,10.370941293747345,Franklin,Manukau
Tarawera Park,Tarawera Park,SCHOOL_BUS,21,EDUCATION,Tarawera Park,-38.09034331,176.70935902,Tarawera Park,-38.09034331,176.70935902,0.0,Whakatane,Whakatane
Lyalldale,Timaru Central,SCHOOL_BUS,9,EDUCATION,Lyalldale,-44.49021445,171.10964227,Timaru Central,-44.39838399,171.2514175,15.196675918912682,Waimate,Timaru
Rotoorangi,Goodfellow Park,SCHOOL_BUS,18,EDUCATION,Rotoorangi,-38.02123915,175.43705434,Goodfellow Park,-38.00680748,175.31677998,10.658257631789276,Waipa,Waipa
Lyalldale,Lyalldale,SCHOOL_BUS,24,EDUCATION,Lyalldale,-44.49021445,171.10964227,Lyalldale,-44.49021445,171.10964227,0.0,Waimate,Waimate
Matawaia-Taumarere,Pakaraka,SCHOOL_BUS,6,EDUCATION,Matawaia-Taumarere,-35.49406405,173.95266307,Pakaraka,-35.36746635,173.98446287,14.368844533273613,Far North,Far North
Otatara,Newfield,SCHOOL_BUS,18,EDUCATION,Otatara,-46.43520129,168.28791931,Newfield,-46.41755347,168.38907267,7.997401311276923,Invercargill,Invercargill
Motueka West,Lower Moutere,SCHOOL_BUS,21,EDUCATION,Motueka West,-41.12544913,172.99560963,Lower Moutere,-41.16044272,172.98050868,4.091422594667258,Tasman,Tasman
Prestonville-Grasmere,Newfield,SCHOOL_BUS,6,EDUCATION,Prestonville-Grasmere,-46.38023874,168.34165711,Newfield,-46.41755347,168.38907267,5.516923617596163,Invercargill,Invercargill
Hillcrest North (Auckland),Auckland-University,SCHOOL_BUS,6,EDUCATION,Hillcrest North (Auckland),-36.79003781,174.74379298,Auckland-University,-36.85143057,174.76906469,7.187647971494832,Waitakere,Waitakere
Thorndon,Mount Victoria,SCHOOL_BUS,24,EDUCATION,Thorndon,-41.27246445,174.77422734,Mount Victoria,-41.29882878,174.78763827,3.1384386019383816,Wellington,Wellington
Waitangirua,Aotea,SCHOOL_BUS,24,EDUCATION,Waitangirua,-41.12984631,174.87999879,Aotea,-41.128257700000006,174.85723027,1.9151493041149967,Porirua,Porirua
Maramarua,Te Kauwhata,SCHOOL_BUS,21,EDUCATION,Maramarua,-37.27897408,175.21484861,Te Kauwhata,-37.4025191,175.14802087,14.954067986860617,Waikato,Waikato
Campbells Bay,Castor Bay,SCHOOL_BUS,6,EDUCATION,Campbells Bay,-36.74954905,174.75627345,Castor Bay,-36.76039959,174.76178337,1.3025598962477842,Waitakere,Waitakere
Puhoi Valley,Orewa North,SCHOOL_BUS,6,EDUCATION,Puhoi Valley,-36.46850912,174.62475233,Orewa North,-36.58108865,174.67586463,13.325405797921164,Rodney,Rodney
Homedale East,Wainuiomata West,SCHOOL_BUS,18,EDUCATION,Homedale East,-41.2691306,174.95843259,Wainuiomata West,-41.25104641,174.93287708,2.9337095897731262,Hutt city,Hutt city
Mangakahia-Hukerenui,Kamo Central,SCHOOL_BUS,15,EDUCATION,Mangakahia-Hukerenui,-35.65301955,174.0023164,Kamo Central,-35.68486255,174.30491552,27.563565801941852,Whangarei,Whangarei
Ohakea-Sanson,Kimbolton North,SCHOOL_BUS,33,EDUCATION,Ohakea-Sanson,-40.21459412,175.39491461,Kimbolton North,-40.2074565,175.58214784,15.918971778793928,Manawatu,Manawatu
Campbells Bay,Forrest Hill West,SCHOOL_BUS,42,EDUCATION,Campbells Bay,-36.74954905,174.75627345,Forrest Hill West,-36.76895837,174.7451352,2.375385867965464,Waitakere,Waitakere
Clouston Park,Brentwood (Upper Hutt City),SCHOOL_BUS,6,EDUCATION,Clouston Park,-41.11739699,175.08712646,Brentwood (Upper Hutt City),-41.12890914,175.03679072,4.406306915947226,Upper Hutt,Upper Hutt
Waitahora,Dannevirke East,SCHOOL_BUS,6,EDUCATION,Waitahora,-40.30073659,176.21621287,Dannevirke East,-40.21019552,176.10213546,13.966905619368672,Tararua,Tararua
Maheno,Oamaru North Milner Park,SCHOOL_BUS,45,EDUCATION,Maheno,-45.27731871,170.70534409,Oamaru North Milner Park,-45.06404471,171.0000369,33.107115083492985,Waitaki,Waitaki
Eureka-Tauwhare,Kainui-Gordonton,SCHOOL_BUS,18,EDUCATION,Eureka-Tauwhare,-37.73963043,175.43296094,Kainui-Gordonton,-37.65939637,175.27496356,16.51741037260058,Waikato,Waikato
Putararu Rural,Putararu,SCHOOL_BUS,78,EDUCATION,Putararu Rural,-38.09657792,175.73244372,Putararu,-38.05293796,175.78466514,6.666504788416977,South Waikato,South Waikato
Okahukura Peninsula,Okahukura Peninsula,SCHOOL_BUS,12,EDUCATION,Okahukura Peninsula,-36.31614337,174.47831639,Okahukura Peninsula,-36.31614337,174.47831639,0.0,Rodney,Rodney
Kaimai,Bethlehem Central,SCHOOL_BUS,9,EDUCATION,Kaimai,-37.88590858,176.02098429,Bethlehem Central,-37.7065879,176.11498118,21.582359638159677,Western Bay of Plenty,Western Bay of Plenty
Point Chevalier West,Mount Eden North East,SCHOOL_BUS,18,EDUCATION,Point Chevalier West,-36.86564859,174.70246177,Mount Eden North East,-36.86913097,174.76555025,5.6256217435036255,Waitakere,Waitakere
Frankleigh Park,Welbourn,SCHOOL_BUS,27,EDUCATION,Frankleigh Park,-39.08421237,174.07012898,Welbourn,-39.08571024,174.09311599999995,1.9910074458816345,New Plymouth,New Plymouth
Waiau,Waihi North,SCHOOL_BUS,9,EDUCATION,Waiau,-37.44585854,175.90978753,Waihi North,-37.38622736,175.83349229,9.453453783961065,Western Bay of Plenty,Hauraki
Kahuranaki,Karanema-St Hill,SCHOOL_BUS,60,EDUCATION,Kahuranaki,-39.7652496,176.93488506,Karanema-St Hill,-39.66451096,176.88627126,11.948507304959398,Hastings,Hastings city
Papamoa Beach North,Omanu Beach,SCHOOL_BUS,15,EDUCATION,Papamoa Beach North,-37.702805700000006,176.29535171,Omanu Beach,-37.65870852,176.20775005,9.136458967129236,Western Bay of Plenty,Western Bay of Plenty
Pauatahanui,Aotea,SCHOOL_BUS,15,EDUCATION,Pauatahanui,-41.09485489,174.94674014,Aotea,-41.128257700000006,174.85723027,8.368356095084064,Porirua,Porirua
Bethlehem South,Bethlehem Central,SCHOOL_BUS,6,EDUCATION,Bethlehem South,-37.72532991,176.1067655,Bethlehem Central,-37.7065879,176.11498118,2.20575662374947,Western Bay of Plenty,Western Bay of Plenty
Pauanui,Hikuai,SCHOOL_BUS,24,EDUCATION,Pauanui,-37.03385041,175.85488182,Hikuai,-37.10104385,175.76808748,10.7297524545346,Thames-Coromandel,Thames-Coromandel
Ramarama,Bombay Hills,SCHOOL_BUS,12,EDUCATION,Ramarama,-37.15945142,174.93408164,Bombay Hills,-37.17536804,175.0022561,6.294752544499648,Franklin,Franklin
Onepu Spring,Allandale,SCHOOL_BUS,9,EDUCATION,Onepu Spring,-38.04128543,176.74994854,Allandale,-37.96801926,176.98635382,22.257720519319964,Whakatane,Whakatane
Taumarunui Central,Taumarunui East,SCHOOL_BUS,6,EDUCATION,Taumarunui Central,-38.88792031,175.26436605,Taumarunui East,-38.88852154,175.31379572,4.2787117653594535,Ruapehu,Ruapehu
Wallacetown,Winton,SCHOOL_BUS,12,EDUCATION,Wallacetown,-46.33578429,168.25553448,Winton,-46.14486071,168.32382512,21.869722858802643,Southland,Southland
Herne Bay,Saint Marys Bay,SCHOOL_BUS,6,EDUCATION,Herne Bay,-36.84490477,174.73164481,Saint Marys Bay,-36.84071817,174.74666884,1.4156812574227853,Waitakere,Waitakere
Green Island,Forbury,SCHOOL_BUS,15,EDUCATION,Green Island,-45.90709712,170.43736925,Forbury,-45.90099334,170.49030599,4.151900610392398,Dunedin,Dunedin
Toko,Douglas,SCHOOL_BUS,9,EDUCATION,Toko,-39.31711879,174.34830199,Douglas,-39.24071688,174.62972523,25.669515058343645,Stratford,Stratford
Frasertown-Ruakituri,Frasertown-Ruakituri,SCHOOL_BUS,36,EDUCATION,Frasertown-Ruakituri,-38.79568211,177.34997241,Frasertown-Ruakituri,-38.79568211,177.34997241,0.0,Wairoa,Wairoa
Levels,Pleasant Point,SCHOOL_BUS,33,EDUCATION,Levels,-44.29433296,171.25526363,Pleasant Point,-44.25662164,171.1360097,10.379143954201787,Timaru,Timaru
Vipond,Kingsway,SCHOOL_BUS,18,EDUCATION,Vipond,-36.61796366,174.7180399,Kingsway,-36.60606427,174.68651435,3.1093941424563174,Rodney,Rodney
Kohukohu-Broadwood,Kohukohu-Broadwood,SCHOOL_BUS,24,EDUCATION,Kohukohu-Broadwood,-35.29006863,173.46362668,Kohukohu-Broadwood,-35.29006863,173.46362668,0.0,Far North,Far North
Cheltenham,Albany West,SCHOOL_BUS,27,EDUCATION,Cheltenham,-36.82539766,174.80659852,Albany West,-36.7414674,174.68787988,14.102448244821296,Waitakere,Waitakere
East Taieri,Forbury,SCHOOL_BUS,6,EDUCATION,East Taieri,-45.89103385,170.35188942,Forbury,-45.90099334,170.49030599,10.768809936000924,Dunedin,Dunedin
Te Puke East,Rangiuru,SCHOOL_BUS,21,EDUCATION,Te Puke East,-37.7898618,176.32555033,Rangiuru,-37.85543327,176.33462575,7.334659777296658,Western Bay of Plenty,Western Bay of Plenty
Waitikiri,Avonside,SCHOOL_BUS,18,EDUCATION,Waitikiri,-43.46773853,172.6744824,Avonside,-43.52342743,172.67056719999997,6.200371372108956,Christchurch,Christchurch
Southbridge,Leeston,SCHOOL_BUS,174,EDUCATION,Southbridge,-43.79254412,172.21023844,Leeston,-43.7602356,172.29661938,7.810583845291103,Selwyn,Selwyn
Te Puke West,Pongakawa,SCHOOL_BUS,6,EDUCATION,Te Puke West,-37.7881496,176.3108254,Pongakawa,-37.89305456,176.49614474,20.02234077593364,Western Bay of Plenty,Western Bay of Plenty
Morven-Glenavy-Ikawai,Morven-Glenavy-Ikawai,SCHOOL_BUS,48,EDUCATION,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,Morven-Glenavy-Ikawai,-44.85372568,171.00103288,0.0,Waimate,Waimate
Woodend,Kaiapoi South,SCHOOL_BUS,75,EDUCATION,Woodend,-43.32176017,172.66587597,Kaiapoi South,-43.39182324,172.64664871,7.9442328421891775,Waimakariri,Waimakariri
Stokes Valley North,Brentwood (Upper Hutt City),SCHOOL_BUS,39,EDUCATION,Stokes Valley North,-41.166931700000006,174.99312135,Brentwood (Upper Hutt City),-41.12890914,175.03679072,5.589740541857124,Hutt city,Upper Hutt
Foxton South,Foxton North,SCHOOL_BUS,6,EDUCATION,Foxton South,-40.48423901,175.31104993,Foxton North,-40.47062245,175.29513751,2.0258140022251774,Horowhenua,Horowhenua
Whitby,Tawa Central,SCHOOL_BUS,27,EDUCATION,Whitby,-41.11717134,174.89107268,Tawa Central,-41.17402334,174.82717262,8.282056349111818,Porirua,Porirua
Waima-Woodlands Park,Avondale North (Auckland),SCHOOL_BUS,12,EDUCATION,Waima-Woodlands Park,-36.94665584,174.63541623,Avondale North (Auckland),-36.88954577,174.69562749,8.305363418345534,Waitakere,Waitakere
Kohimarama,Remuera North,SCHOOL_BUS,24,EDUCATION,Kohimarama,-36.85773003,174.84092129,Remuera North,-36.86848079999999,174.8040065,3.4948889438858615,Waitakere,Waitakere
Birchville-Brown Owl,Trentham North,SCHOOL_BUS,15,EDUCATION,Birchville-Brown Owl,-41.08596013,175.11315290000005,Trentham North,-41.1328255,175.04564394,7.690647431827609,Upper Hutt,Upper Hutt
Rolleston North East,Lincoln West,SCHOOL_BUS,105,EDUCATION,Rolleston North East,-43.59059543,172.39602587,Lincoln West,-43.64345571,172.47791199,8.831889871110496,Selwyn,Selwyn
Tangiwai,Ohakune,SCHOOL_BUS,54,EDUCATION,Tangiwai,-39.36236325,175.16766499,Ohakune,-39.41156448,175.41465037,21.919663649799595,Ruapehu,Ruapehu
Albany Heights,Long Bay,SCHOOL_BUS,6,EDUCATION,Albany Heights,-36.71796472,174.69401393,Long Bay,-36.68946348,174.73306962,4.708138490822307,Waitakere,Waitakere
Lake Taupo Bays,Lake Taupo Bays,SCHOOL_BUS,27,EDUCATION,Lake Taupo Bays,-38.87191067,175.73166979,Lake Taupo Bays,-38.87191067,175.73166979,0.0,Taupo,Taupo
Otahuhu South,Mangere East,SCHOOL_BUS,6,EDUCATION,Otahuhu South,-36.94719396,174.84996655,Mangere East,-36.96930074,174.8391719,2.638655396698028,Manukau,Manukau
Aranui,Mairehau North,SCHOOL_BUS,9,EDUCATION,Aranui,-43.51060358,172.70532318,Mairehau North,-43.49292661,172.63819328,5.760146374497769,Christchurch,Christchurch
Cambridge Park-River Garden,Kaipaki,SCHOOL_BUS,9,EDUCATION,Cambridge Park-River Garden,-37.90135655,175.44969234,Kaipaki,-37.88426455,175.35405891,8.604422059828764,Waipa,Waipa
Bush Road,Forbury,SCHOOL_BUS,6,EDUCATION,Bush Road,-45.87310687,170.33831545,Forbury,-45.90099334,170.49030599,12.165873378040704,Dunedin,Dunedin
Glenbrook,Glenbrook,SCHOOL_BUS,48,EDUCATION,Glenbrook,-37.20183488,174.75527205,Glenbrook,-37.20183488,174.75527205,0.0,Franklin,Franklin
Coatesville,Takapuna West,SCHOOL_BUS,15,EDUCATION,Coatesville,-36.72270876,174.64336292,Takapuna West,-36.78910918,174.76117008,12.832183773779182,Rodney,Waitakere
Wakefield,Grampians,SCHOOL_BUS,6,EDUCATION,Wakefield,-41.41061439,173.04424634,Grampians,-41.29660057,173.27351504,22.95506293011799,Tasman,Nelson
Hokianga North,Kohukohu-Broadwood,SCHOOL_BUS,18,EDUCATION,Hokianga North,-35.36850897,173.33840098,Kohukohu-Broadwood,-35.29006863,173.46362668,14.322340558063248,Far North,Far North
Clifton Hill,Sumner,SCHOOL_BUS,27,EDUCATION,Clifton Hill,-43.57187078,172.74783696,Sumner,-43.57493364,172.7635625,1.3118276162192717,Christchurch,Christchurch
Lyalldale,Fairview,SCHOOL_BUS,15,EDUCATION,Lyalldale,-44.49021445,171.10964227,Fairview,-44.44015612,171.17525821,7.622124276675963,Waimate,Timaru
Taradale Central,McLean Park,SCHOOL_BUS,9,EDUCATION,Taradale Central,-39.5289489,176.84963144,McLean Park,-39.5083024,176.9160949,6.145974879676262,Hastings,Hastings
Woodhill-Vinetown,Pukenui,SCHOOL_BUS,6,EDUCATION,Woodhill-Vinetown,-35.727035,174.30955264,Pukenui,-35.74644668,174.25502298,5.374245058658032,Whangarei,Whangarei
Loburn,Loburn,SCHOOL_BUS,42,EDUCATION,Loburn,-43.23066472,172.51680596,Loburn,-43.23066472,172.51680596,0.0,Waimakariri,Waimakariri
Remuera North,Mount St John,SCHOOL_BUS,30,EDUCATION,Remuera North,-36.86848079999999,174.8040065,Mount St John,-36.88236812,174.78035947,2.6093693515902463,Waitakere,Waitakere
Athenree,Waihi North,SCHOOL_BUS,12,EDUCATION,Athenree,-37.44455774,175.95917327,Waihi North,-37.38622736,175.83349229,12.855845734682994,Western Bay of Plenty,Hauraki
Te Uku,Te Uku,SCHOOL_BUS,60,EDUCATION,Te Uku,-37.88322634,174.93821165,Te Uku,-37.88322634,174.93821165,0.0,Waikato,Waikato
Kumeu Rural East,Takapuna West,SCHOOL_BUS,12,EDUCATION,Kumeu Rural East,-36.77658085,174.57456886,Takapuna West,-36.78910918,174.76117008,16.67646880972223,Rodney,Waitakere
Churton Park North,Karori East,SCHOOL_BUS,18,EDUCATION,Churton Park North,-41.19767254,174.81365567,Karori East,-41.28702587,174.747422,11.374729412844873,Wellington,Wellington
Spring Creek-Grovetown,Springlands,SCHOOL_BUS,24,EDUCATION,Spring Creek-Grovetown,-41.47495673,173.96410184,Springlands,-41.50422292,173.93617831,3.9999651500545537,Marlborough,Marlborough
Mangarara,Waipukurau East,SCHOOL_BUS,27,EDUCATION,Mangarara,-39.99003717,176.76264858,Waipukurau East,-40.00231546,176.56027065,17.293542465351553,Central Hawke's Bay,Central Hawke's Bay
Aranui,Avonside,SCHOOL_BUS,6,EDUCATION,Aranui,-43.51060358,172.70532318,Avonside,-43.52342743,172.67056719999997,3.144462519899432,Christchurch,Christchurch
Mandeville-Ohoka,Mandeville-Ohoka,SCHOOL_BUS,48,EDUCATION,Mandeville-Ohoka,-43.36686582,172.54447057,Mandeville-Ohoka,-43.36686582,172.54447057,0.0,Waimakariri,Waimakariri
Kopurererua,Waiorohi,SCHOOL_BUS,12,EDUCATION,Kopurererua,-37.77550916,176.10390836,Waiorohi,-37.87712037,176.14775568,11.936939548430647,Western Bay of Plenty,Western Bay of Plenty
Tinwald South,Allenton East,SCHOOL_BUS,57,EDUCATION,Tinwald South,-43.92478814,171.71822146,Allenton East,-43.89118299,171.75756446,4.888450652996744,Ashburton,Ashburton
Acacia Bay,Brentwood (Taupo District),SCHOOL_BUS,6,EDUCATION,Acacia Bay,-38.70123976,176.01956806,Brentwood (Taupo District),-38.68168999,176.05272614,3.6065610235009617,Taupo,Taupo
Parnassus,Parnassus,SCHOOL_BUS,102,EDUCATION,Parnassus,-42.79494631,173.22267123,Parnassus,-42.79494631,173.22267123,0.0,Hurunui,Hurunui
Ohai-Nightcaps,Ohai-Nightcaps,SCHOOL_BUS,51,EDUCATION,Ohai-Nightcaps,-45.89093509,168.02614043,Ohai-Nightcaps,-45.89093509,168.02614043,0.0,Southland,Southland
Mangapapa South,Kaiti North,SCHOOL_BUS,9,EDUCATION,Mangapapa South,-38.64907911,178.0142546,Kaiti North,-38.66763381,178.04468182,3.3521564375894286,Gisborne,Gisborne
Papatoetoe Central,Auckland-University,SCHOOL_BUS,6,EDUCATION,Papatoetoe Central,-36.97461746,174.85800659,Auckland-University,-36.85143057,174.76906469,15.816324406828006,Manukau,Waitakere
Anselmi Ridge,Pukekohe Central,SCHOOL_BUS,6,EDUCATION,Anselmi Ridge,-37.18633345,174.93550996,Pukekohe Central,-37.20891954,174.91332549999996,3.1887957899044164,Franklin,Franklin
Pacific View,Pyes Pa South,SCHOOL_BUS,12,EDUCATION,Pacific View,-37.69041269,176.25492252,Pyes Pa South,-37.74928473,176.12244347,13.365322300409453,Western Bay of Plenty,Western Bay of Plenty
Mount Messenger,Mount Messenger,SCHOOL_BUS,27,EDUCATION,Mount Messenger,-38.92321069,174.62433902,Mount Messenger,-38.92321069,174.62433902,0.0,New Plymouth,New Plymouth
Waipawa,Frimley,SCHOOL_BUS,9,EDUCATION,Waipawa,-39.93975904,176.5913431,Frimley,-39.62166848,176.82925988,40.79677231187488,Central Hawke's Bay,Hastings city
Te Rahu,Cambridge North,SCHOOL_BUS,9,EDUCATION,Te Rahu,-37.94962706,175.34864156,Cambridge North,-37.8739543,175.4699974,13.570061221539355,Waipa,Waipa
Sunkist Bay,Ormiston North,SCHOOL_BUS,30,EDUCATION,Sunkist Bay,-36.88262674,174.99783159,Ormiston North,-36.96413048,174.91309841,11.784268896393352,Manukau,Manukau
The Wood,Victory,SCHOOL_BUS,9,EDUCATION,The Wood,-41.26709294,173.29239874,Victory,-41.28580137,173.26988584,2.804815827388514,Nelson,Nelson
Newtons Road,Strowan,SCHOOL_BUS,12,EDUCATION,Newtons Road,-43.56941172,172.31944743,Strowan,-43.50761954,172.60874654,24.310557006794767,Selwyn,Christchurch
Saint Heliers West,Remuera North,SCHOOL_BUS,24,EDUCATION,Saint Heliers West,-36.85712066,174.85071062,Remuera North,-36.86848079999999,174.8040065,4.342767641482385,Waitakere,Waitakere
Forrest Hill North,Castor Bay,SCHOOL_BUS,21,EDUCATION,Forrest Hill North,-36.75718347,174.7465398,Castor Bay,-36.76039959,174.76178337,1.4042746845125569,Waitakere,Waitakere
Charing Cross,Kirwee,SCHOOL_BUS,6,EDUCATION,Charing Cross,-43.56459027,172.15086518,Kirwee,-43.47484385,172.19966515,10.72707573853008,Selwyn,Selwyn
Hospital Hill,Tamatea East,SCHOOL_BUS,9,EDUCATION,Hospital Hill,-39.48954321,176.90207674,Tamatea East,-39.51596053,176.86916874,4.074363191559487,Napier,Hastings
